"external_gene_name","HET","padj_HET","MUT","padj_MUT","description","mean_coef"
"Dcaf5",-0.104681886038664,0.136425267665587,-0.0723363284560697,0.369290680552469,"DDB1 and CUL4 associated factor 5 [Source:MGI Symbol;Acc:MGI:2444785]",-0.0885091072473669
"Man2b1",-0.140584702367256,0.249417641779569,-0.0363002577124706,0.831424394020119,"mannosidase 2, alpha B1 [Source:MGI Symbol;Acc:MGI:107286]",-0.0884424800398633
"Sephs1",-0.145803899014863,0.162654415664457,-0.0307388918473285,0.831150092907585,"selenophosphate synthetase 1 [Source:MGI Symbol;Acc:MGI:1923580]",-0.0882713954310957
"Kdm1a",-0.11764887590471,0.11389869003171,-0.0556759732837447,0.530394248982322,"lysine (K)-specific demethylase 1A [Source:MGI Symbol;Acc:MGI:1196256]",-0.0866624245942273
"Tpp1",-0.100646457033187,0.204251294335908,-0.0710370423489724,0.450098276347895,"tripeptidyl peptidase I [Source:MGI Symbol;Acc:MGI:1336194]",-0.0858417496910797
"Ppp6r2",-0.127037314339363,0.189584093764356,-0.0441136335947034,0.730677256711053,"protein phosphatase 6, regulatory subunit 2 [Source:MGI Symbol;Acc:MGI:1918724]",-0.0855754739670332
"Tmx1",-0.120767759901548,0.243958569505796,-0.0478256483975293,0.729500268381264,"thioredoxin-related transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1919986]",-0.0842967041495387
"Xpc",-0.11370370810427,0.154604866055379,-0.0487981586599772,0.617860530451535,"xeroderma pigmentosum, complementation group C [Source:MGI Symbol;Acc:MGI:103557]",-0.0812509333821236
"Elac1",-0.153495766820416,0.0717975947002291,-0.00570606839925211,0.966208591215317,"elaC ribonuclease Z 1 [Source:MGI Symbol;Acc:MGI:1890495]",-0.0796009176098341
"Pacs2",-0.102381262607161,0.209529704860309,-0.0562419952156652,0.573357766596975,"phosphofurin acidic cluster sorting protein 2 [Source:MGI Symbol;Acc:MGI:1924399]",-0.0793116289114131
"Mzt1",-0.118406683239206,0.209670198313337,-0.0400453751970107,0.751194138555642,"mitotic spindle organizing protein 1 [Source:MGI Symbol;Acc:MGI:1924039]",-0.0792260292181084
"Sik3",-0.119145288624005,0.0922959912658226,-0.0387004807148927,0.662674220548346,"SIK family kinase 3 [Source:MGI Symbol;Acc:MGI:2446296]",-0.0789228846694489
"Rnf138",-0.144645922951924,0.088875119007663,-0.0103737740337688,0.935470056322648,"ring finger protein 138 [Source:MGI Symbol;Acc:MGI:1929211]",-0.0775098484928464
"Ube2e3",-0.134221406742103,0.222086904299236,-0.0197840431448336,0.904252749708335,"ubiquitin-conjugating enzyme E2E 3 [Source:MGI Symbol;Acc:MGI:107412]",-0.0770027249434683
"Commd8",-0.107543930579972,0.204781400025986,-0.0460500634934422,0.671127555422993,"COMM domain containing 8 [Source:MGI Symbol;Acc:MGI:1343485]",-0.0767969970367071
"Inpp5e",-0.00699129980172251,0.957945453948527,-0.143044155120575,0.242908617964919,"inositol polyphosphate-5-phosphatase E [Source:MGI Symbol;Acc:MGI:1927753]",-0.0750177274611488
"Ppp2r3c",-0.0932297410937611,0.166309273495863,-0.0563754011848402,0.481774761475975,"protein phosphatase 2, regulatory subunit B'', gamma [Source:MGI Symbol;Acc:MGI:1930009]",-0.0748025711393007
"Ddx42",-0.0847985006556832,0.0955893947759296,-0.0643553131465637,0.274038824157328,"DEAD box helicase 42 [Source:MGI Symbol;Acc:MGI:1919297]",-0.0745769069011235
"Csnk2a2",-0.0826832120285822,0.147286315510071,-0.066329924975294,0.313058055159405,"casein kinase 2, alpha prime polypeptide [Source:MGI Symbol;Acc:MGI:88547]",-0.0745065685019381
"Rbm7",-0.0930794571094664,0.246220595107878,-0.0545303140519102,0.581254096053452,"RNA binding motif protein 7 [Source:MGI Symbol;Acc:MGI:1914260]",-0.0738048855806883
"Vps11",-0.124482776807036,0.139611251903646,-0.0138404283972162,0.911393307508868,"VPS11, CORVET/HOPS core subunit [Source:MGI Symbol;Acc:MGI:1918982]",-0.0691616026021261
"Tmem57",-0.0766237965597901,0.21569581142119,-0.0529638203558495,0.474135878346324,NA,-0.0647938084578198
"Dis3l2",-0.118258589448528,0.221289069795884,-0.0098468950532685,0.948183859763792,"DIS3 like 3'-5' exoribonuclease 2 [Source:MGI Symbol;Acc:MGI:2442555]",-0.0640527422508983
"Pcbp2",-0.0961353101308563,0.20748468659843,-0.017959202552801,0.870224155721881,"poly(rC) binding protein 2 [Source:MGI Symbol;Acc:MGI:108202]",-0.0570472563418287
"Ppp2r5a",-0.013350587816029,0.820542417365773,-0.0703004095894278,0.237717525218598,"protein phosphatase 2, regulatory subunit B', alpha [Source:MGI Symbol;Acc:MGI:2388479]",-0.0418254987027284
"Ddx50",-0.0602054671527981,0.194968953862264,-0.0035415685717154,0.961293577044164,"DExD box helicase 50 [Source:MGI Symbol;Acc:MGI:2182303]",-0.0318735178622567
"Ubqln4",0.0850357427470225,0.209722524567274,0.0210626010160937,0.822377715515737,"ubiquilin 4 [Source:MGI Symbol;Acc:MGI:2150152]",0.0530491718815581
"Ippk",0.10570847418157,0.211880090682421,0.0285580343326196,0.808399980195804,"inositol 1,3,4,5,6-pentakisphosphate 2-kinase [Source:MGI Symbol;Acc:MGI:1922928]",0.0671332542570948
"Med21",0.132225077269371,0.22454288277249,0.0059937474097571,0.973411614614349,"mediator complex subunit 21 [Source:MGI Symbol;Acc:MGI:1347064]",0.0691094123395641
"Cab39l",0.0912894959755629,0.249754502388003,0.0525320760704509,0.593689890543201,"calcium binding protein 39-like [Source:MGI Symbol;Acc:MGI:1914081]",0.0719107860230069
"Fam3a",0.114472804013153,0.161234337829146,0.0304700374121334,0.785483213079656,"FAM3 metabolism regulating signaling molecule A [Source:MGI Symbol;Acc:MGI:1913544]",0.0724714207126432
"Kif1bp",0.0930977131281295,0.234269422065598,0.0537845850248692,0.575122913385807,NA,0.0734411490764993
"Tigar",0.133373915595833,0.242263699262596,0.0136714503067582,0.938745103215175,"Trp53 induced glycolysis regulatory phosphatase [Source:MGI Symbol;Acc:MGI:2442752]",0.0735226829512956
"Dctn5",0.123923989666782,0.0810155074169564,0.0234794422615022,0.808399980195804,"dynactin 5 [Source:MGI Symbol;Acc:MGI:1891689]",0.0737017159641421
"Ado",0.102782738848372,0.236156119261394,0.0473937325346553,0.67029580418142,"2-aminoethanethiol dioxygenase [Source:MGI Symbol;Acc:MGI:2685083]",0.0750882356915137
"Lig4",0.12964380768867,0.166378292051298,0.0221340959800695,0.86916539385796,"ligase IV, DNA, ATP-dependent [Source:MGI Symbol;Acc:MGI:1335098]",0.0758889518343698
"Psmd5",0.138639735196525,0.240903558244944,0.0131839287562075,0.943786381048815,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 5 [Source:MGI Symbol;Acc:MGI:1914248]",0.0759118319763663
"Bbip1",0.104768965699831,0.248790883037687,0.0543195181393801,0.633696661297227,"BBSome interacting protein 1 [Source:MGI Symbol;Acc:MGI:1913610]",0.0795442419196055
"Usp5",0.0530376151881433,0.403458682623958,0.110516663412088,0.168155026440401,"ubiquitin specific peptidase 5 (isopeptidase T) [Source:MGI Symbol;Acc:MGI:1347343]",0.0817771393001157
"Mis12",0.129249445709897,0.194521458227357,0.0369893349836707,0.786057656241195,"MIS12 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914389]",0.0831193903467838
"Tmem129",0.110988637163409,0.230351802731381,0.05570802494117,0.627796281137711,"transmembrane protein 129 [Source:MGI Symbol;Acc:MGI:1915616]",0.0833483310522895
"Scyl1",0.0916296196108023,0.171257754111998,0.0756495964666022,0.331107037262233,"SCY1-like 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1931787]",0.0836396080387022
"Drg2",0.0645556323894074,0.397649519885464,0.107380633750422,0.228588611536234,"developmentally regulated GTP binding protein 2 [Source:MGI Symbol;Acc:MGI:1342307]",0.0859681330699147
"Npepps",0.153260201841014,0.210065633355294,0.02282544798727,0.899760246640198,"aminopeptidase puromycin sensitive [Source:MGI Symbol;Acc:MGI:1101358]",0.088042824914142
"Pomk",0.128178625769019,0.15298930121479,0.0495963394721124,0.660322524011185,"protein-O-mannose kinase [Source:MGI Symbol;Acc:MGI:1921903]",0.0888874826205657
"Smpd1",0.14198598193492,0.155885657468334,0.0379242724538123,0.781985707087421,"sphingomyelin phosphodiesterase 1, acid lysosomal [Source:MGI Symbol;Acc:MGI:98325]",0.0899551271943662
"Celf1",0.142755063620163,0.107790828445063,0.0379738588792425,0.74582681388889,"CUGBP, Elav-like family member 1 [Source:MGI Symbol;Acc:MGI:1342295]",0.0903644612497027
"Carhsp1",0.104299695957702,0.238191551968489,0.076542133068944,0.469646068602251,"calcium regulated heat stable protein 1 [Source:MGI Symbol;Acc:MGI:1196368]",0.090420914513323
"Pcbp1",0.111859698856323,0.195007548414031,0.0699171928205512,0.497725647924653,"poly(rC) binding protein 1 [Source:MGI Symbol;Acc:MGI:1345635]",0.0908884458384371
"1810026J23Rik",0.105970596818411,0.0914314997533151,0.0761709092793309,0.289773495617891,NA,0.091070753048871
"Timm44",0.0892017128929293,0.220611892723973,0.0941516349729608,0.266806489051371,"translocase of inner mitochondrial membrane 44 [Source:MGI Symbol;Acc:MGI:1343262]",0.091676673932945
"Dnajc21",0.117756680222682,0.167679657020744,0.0681834961368923,0.503506167464266,"DnaJ heat shock protein family (Hsp40) member C21 [Source:MGI Symbol;Acc:MGI:1925371]",0.0929700881797871
"Ociad1",0.110619824978018,0.195579041788556,0.075472229730185,0.45781613745769,"OCIA domain containing 1 [Source:MGI Symbol;Acc:MGI:1915345]",0.0930460273541015
"Dhdds",0.108342285538945,0.204781400025986,0.0779086430257209,0.442716094827465,"dehydrodolichyl diphosphate synthase [Source:MGI Symbol;Acc:MGI:1914672]",0.093125464282333
"Taf13",0.15978554290906,0.143384350248925,0.0266698488845127,0.863300807425209,"TATA-box binding protein associated factor 13 [Source:MGI Symbol;Acc:MGI:1913500]",0.0932276958967864
"Fam98a",0.118696891685498,0.23663971716794,0.0714207831292959,0.561127248762014,"family with sequence similarity 98, member A [Source:MGI Symbol;Acc:MGI:1919972]",0.095058837407397
"Ldah",0.154314191721941,0.106207734872638,0.037607295748374,0.770046794373979,"lipid droplet associated hydrolase [Source:MGI Symbol;Acc:MGI:1916082]",0.0959607437351575
"Eif2d",0.102331671598741,0.172128916586222,0.0898621274713261,0.3033850671791,"eukaryotic translation initiation factor 2D [Source:MGI Symbol;Acc:MGI:109342]",0.0960968995350336
"Men1",0.14179588101962,0.0858985754088488,0.0509157082703732,0.613197774681393,"multiple endocrine neoplasia 1 [Source:MGI Symbol;Acc:MGI:1316736]",0.0963557946449966
"Sec62",0.0952429843892766,0.206886012513173,0.0978703108910085,0.266180270916741,"SEC62 homolog, preprotein translocation [Source:MGI Symbol;Acc:MGI:1916526]",0.0965566476401425
"Qpctl",0.127668491094725,0.200017699099217,0.0657495653998395,0.592769459458345,"glutaminyl-peptide cyclotransferase-like [Source:MGI Symbol;Acc:MGI:1914619]",0.0967090282472823
"Phf23",0.144338467451951,0.196531765348327,0.0506120737688735,0.732617710766724,"PHD finger protein 23 [Source:MGI Symbol;Acc:MGI:1925496]",0.0974752706104123
"Ttll12",0.135004636944985,0.207160695358672,0.0611822712539929,0.651159457540524,"tubulin tyrosine ligase-like family, member 12 [Source:MGI Symbol;Acc:MGI:3039573]",0.0980934540994889
"Opa3",0.15091008319521,0.153768615911596,0.0453233040809359,0.74582681388889,"optic atrophy 3 [Source:MGI Symbol;Acc:MGI:2686271]",0.0981166936380729
"Cog8",0.126894682424405,0.195230752067455,0.0702312915797218,0.55712084482343,"component of oligomeric golgi complex 8 [Source:MGI Symbol;Acc:MGI:2142885]",0.0985629870020634
"Polr3k",0.137364764772567,0.119762891799199,0.061386249371645,0.563054683634306,"polymerase (RNA) III (DNA directed) polypeptide K [Source:MGI Symbol;Acc:MGI:1914255]",0.099375507072106
"Eml2",0.161333019321495,0.200017699099217,0.0374874407977534,0.830704095957149,"echinoderm microtubule associated protein like 2 [Source:MGI Symbol;Acc:MGI:1919455]",0.0994102300596242
"Actr8",0.105562310103586,0.132953466986755,0.0938047004843157,0.247381524690187,"ARP8 actin-related protein 8 [Source:MGI Symbol;Acc:MGI:1860775]",0.0996835052939508
"Nap1l4",0.089768863652074,0.217411980309494,0.110443049918029,0.207041265355528,"nucleosome assembly protein 1-like 4 [Source:MGI Symbol;Acc:MGI:1316687]",0.100105956785051
"Aldoa",0.150144330172836,0.210674849977075,0.0501772912968356,0.755157827723902,"aldolase A, fructose-bisphosphate [Source:MGI Symbol;Acc:MGI:87994]",0.100160810734836
"Smarca4",0.122886821356519,0.219943302539055,0.0793804916538391,0.51048483265987,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:MGI Symbol;Acc:MGI:88192]",0.101133656505179
"Hnrnpc",0.122493215158002,0.195098236678754,0.0820209639771125,0.465746971271521,"heterogeneous nuclear ribonucleoprotein C [Source:MGI Symbol;Acc:MGI:107795]",0.102257089567557
"Crcp",0.143972411643331,0.150916508149005,0.061352220149942,0.619140874606357,"calcitonin gene-related peptide-receptor component protein [Source:MGI Symbol;Acc:MGI:1100818]",0.102662315896636
"Plscr3",0.162481417725025,0.136749251762801,0.0432422141188879,0.767162890251333,"phospholipid scramblase 3 [Source:MGI Symbol;Acc:MGI:1917560]",0.102861815921956
"Ubxn4",0.167028508429081,0.225385337066447,0.0387921174861527,0.841733882410336,"UBX domain protein 4 [Source:MGI Symbol;Acc:MGI:1915062]",0.102910312957617
"Stk40",0.128595614401023,0.225277086297712,0.0777052702264933,0.547810180663457,"serine/threonine kinase 40 [Source:MGI Symbol;Acc:MGI:1921428]",0.103150442313758
"Tnpo2",0.127689257306657,0.102590400387663,0.0790975655349993,0.382547642590859,"transportin 2 (importin 3, karyopherin beta 2b) [Source:MGI Symbol;Acc:MGI:2384849]",0.103393411420828
"Nfe2l1",0.193415509148392,0.142493027628955,0.0147364490117142,0.942986846061433,"nuclear factor, erythroid derived 2,-like 1 [Source:MGI Symbol;Acc:MGI:99421]",0.104075979080053
"l7Rn6",0.125905047560416,0.200017699099217,0.0832093744943762,0.479313324764543,NA,0.104557211027396
"Ubiad1",0.152559577308699,0.125039362073771,0.0570106320032305,0.645562189284806,"UbiA prenyltransferase domain containing 1 [Source:MGI Symbol;Acc:MGI:1918957]",0.104785104655965
"Snx11",0.149512602181135,0.227297414667642,0.0620797918075888,0.703735881912879,"sorting nexin 11 [Source:MGI Symbol;Acc:MGI:1921729]",0.105796196994362
"Hdac2",0.134140227475666,0.228342569924783,0.0775975181337173,0.570554704918961,"histone deacetylase 2 [Source:MGI Symbol;Acc:MGI:1097691]",0.105868872804692
"Elavl1",0.150340939731535,0.0602663804597415,0.0623733170075876,0.507997621453605,"ELAV like RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1100851]",0.106357128369561
"Tmem38a",0.201851343436492,0.233078417009765,0.0113664886941846,0.967069650625436,"transmembrane protein 38A [Source:MGI Symbol;Acc:MGI:1921416]",0.106608916065338
"Edrf1",0.15949474442419,0.188856071897843,0.0547039959093524,0.732980333418796,"erythroid differentiation regulatory factor 1 [Source:MGI Symbol;Acc:MGI:1919831]",0.107099370166771
"Fam53c",0.117698380379793,0.142407725430631,0.0968939142374752,0.296085543128435,"family with sequence similarity 53, member C [Source:MGI Symbol;Acc:MGI:1913556]",0.107296147308634
"Bcl11b",0.183860767379445,0.117489150966253,0.0313463688852947,0.849074479447747,"B cell leukemia/lymphoma 11B [Source:MGI Symbol;Acc:MGI:1929913]",0.10760356813237
"Pyurf",0.131894790141657,0.192225811201293,0.08342089371041,0.48922572687691,"Pigy upstream reading frame [Source:MGI Symbol;Acc:MGI:1913709]",0.107657841926034
"Mphosph10",0.142533999494714,0.245393205019221,0.0728593768358426,0.636649848239355,"M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein) [Source:MGI Symbol;Acc:MGI:1915223]",0.107696688165278
"Uck1",0.119832777295525,0.249803353587071,0.0958387830166897,0.441329966373435,"uridine-cytidine kinase 1 [Source:MGI Symbol;Acc:MGI:98904]",0.107835780156107
"Stk16",0.136740471033615,0.238319798370897,0.0804162591846887,0.572306474866418,"serine/threonine kinase 16 [Source:MGI Symbol;Acc:MGI:1313271]",0.108578365109152
"Uros",0.156922019736109,0.179058916646396,0.062035531925145,0.68012350054062,"uroporphyrinogen III synthase [Source:MGI Symbol;Acc:MGI:98917]",0.109478775830627
"Ube2g2",0.166177805246229,0.148985361072157,0.0534578286230998,0.72482829401645,"ubiquitin-conjugating enzyme E2G 2 [Source:MGI Symbol;Acc:MGI:1343188]",0.109817816934664
"Hacd3",0.105887653850603,0.215259348461323,0.114075640239355,0.252174484327694,"3-hydroxyacyl-CoA dehydratase 3 [Source:MGI Symbol;Acc:MGI:1889341]",0.109981647044979
"Fkbp1a",0.132942405060165,0.205271109574757,0.0879222467723468,0.485637572839646,"FK506 binding protein 1a [Source:MGI Symbol;Acc:MGI:95541]",0.110432325916256
"Ppargc1b",0.221642974884054,0.225385337066447,0.002155467782069,0.992922631357923,"peroxisome proliferative activated receptor, gamma, coactivator 1 beta [Source:MGI Symbol;Acc:MGI:2444934]",0.111899221333061
"Pgrmc2",0.122144048386185,0.141994707362636,0.101876145973677,0.288242676988381,"progesterone receptor membrane component 2 [Source:MGI Symbol;Acc:MGI:1918054]",0.112010097179931
"Cct7",0.0880049437142253,0.390029992069316,0.136453512843787,0.247668502349829,"chaperonin containing TCP1 subunit 7 [Source:MGI Symbol;Acc:MGI:107184]",0.112229228279006
"Mier2",0.191397359755899,0.178476434458236,0.0350964040040857,0.863051240774087,"MIER family member 2 [Source:MGI Symbol;Acc:MGI:1917677]",0.113246881879992
"Snap47",0.133192604600131,0.18349950852151,0.0945834239462894,0.426028625850621,"synaptosomal-associated protein, 47 [Source:MGI Symbol;Acc:MGI:1915076]",0.11388801427321
"Med9",0.1263364710045,0.201433953624695,0.101522730954674,0.377218252517753,"mediator complex subunit 9 [Source:MGI Symbol;Acc:MGI:2183151]",0.113929600979587
"Mterf4",0.1398772506862,0.173531656646686,0.0889695626560477,0.465897046148783,"mitochondrial transcription termination factor 4 [Source:MGI Symbol;Acc:MGI:1918355]",0.114423406671124
"Zbtb40",0.185245134968484,0.175950090601788,0.0441956623075181,0.815305778011513,"zinc finger and BTB domain containing 40 [Source:MGI Symbol;Acc:MGI:2682254]",0.114720398638001
"Rrp1",0.103851152488027,0.234108934415065,0.125843687162009,0.228319018180083,"ribosomal RNA processing 1 [Source:MGI Symbol;Acc:MGI:1203500]",0.114847419825018
"Ubn1",0.168134870766972,0.0929807516430309,0.0618017974392717,0.615272205708887,"ubinuclein 1 [Source:MGI Symbol;Acc:MGI:1891307]",0.114968334103122
"Fxr2",0.119148070064308,0.244938367777282,0.111850182592181,0.35391572711222,"FMR1 autosomal homolog 2 [Source:MGI Symbol;Acc:MGI:1346074]",0.115499126328244
"Rph3al",0.203311915942968,0.180302915081175,0.0279168297234598,0.901761827645314,"rabphilin 3A-like (without C2 domains) [Source:MGI Symbol;Acc:MGI:1923492]",0.115614372833214
"Hdgfrp2",0.120917376277543,0.246003874465842,0.112384521270703,0.358890595092727,NA,0.116650948774123
"Rnf168",0.144761981267995,0.220065467287912,0.0886066487698527,0.535345430477565,"ring finger protein 168 [Source:MGI Symbol;Acc:MGI:1917488]",0.116684315018924
"Trim8",0.169524455322131,0.238672057542038,0.0641061045710817,0.737818064197258,"tripartite motif-containing 8 [Source:MGI Symbol;Acc:MGI:1933302]",0.116815279946606
"Ube2h",0.192891196998759,0.0538747353192554,0.0410576914971206,0.753467174841951,"ubiquitin-conjugating enzyme E2H [Source:MGI Symbol;Acc:MGI:104632]",0.11697444424794
"Srf",0.181020542656734,0.139110430146067,0.053294921809076,0.740533321368217,"serum response factor [Source:MGI Symbol;Acc:MGI:106658]",0.117157732232905
"Wdr5",0.107628593248339,0.214765028270394,0.127806477020249,0.215839058036307,"WD repeat domain 5 [Source:MGI Symbol;Acc:MGI:2155884]",0.117717535134294
"Mat2a",0.180552265549377,0.074234397818018,0.0551155287921136,0.660776966500546,"methionine adenosyltransferase 2A [Source:MGI Symbol;Acc:MGI:2443731]",0.117833897170745
"Tusc2",0.166101583361041,0.130077096986203,0.0697901001548266,0.602341068384012,"tumor suppressor 2, mitochondrial calcium regulator [Source:MGI Symbol;Acc:MGI:1931086]",0.117945841757934
"Cops7a",0.121185282474183,0.215906993882116,0.114803937739147,0.315179038065659,"COP9 signalosome subunit 7A [Source:MGI Symbol;Acc:MGI:1349400]",0.117994610106665
"Rbm10",0.165830833038502,0.111766902893408,0.0709807712913324,0.57398285086086,"RNA binding motif protein 10 [Source:MGI Symbol;Acc:MGI:2384310]",0.118405802164917
"Ccdc43",0.161054930404006,0.078538359665001,0.0758460733261431,0.481329813793017,"coiled-coil domain containing 43 [Source:MGI Symbol;Acc:MGI:1289318]",0.118450501865075
"Fn3krp",0.180075613585065,0.159487053106363,0.0582535299507824,0.730677256711053,"fructosamine 3 kinase related protein [Source:MGI Symbol;Acc:MGI:2679256]",0.119164571767924
"Rbm14",0.217803243788754,0.0849274609695713,0.021164730890988,0.908493929657037,"RNA binding motif protein 14 [Source:MGI Symbol;Acc:MGI:1929092]",0.119483987339871
"Gmpr2",0.122101647169432,0.128170040703997,0.116912978526314,0.214458670127375,"guanosine monophosphate reductase 2 [Source:MGI Symbol;Acc:MGI:1917903]",0.119507312847873
"Marcks",0.158534128096121,0.221213115692611,0.0805365606829055,0.616499055053264,"myristoylated alanine rich protein kinase C substrate [Source:MGI Symbol;Acc:MGI:96907]",0.119535344389513
"Ahsa1",0.143372754309744,0.194257652319259,0.0962506136487156,0.463724891093491,"AHA1, activator of heat shock protein ATPase 1 [Source:MGI Symbol;Acc:MGI:2387603]",0.11981168397923
"Pomgnt1",0.168457237380938,0.099118980403092,0.0721575831925625,0.561094353236983,"protein O-linked mannose beta 1,2-N-acetylglucosaminyltransferase [Source:MGI Symbol;Acc:MGI:1915523]",0.12030741028675
"Sarnp",0.121552881194776,0.248700939866279,0.119064686804231,0.336458204624561,"SAP domain containing ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1913368]",0.120308783999504
"Timmdc1",0.157799222366603,0.161243737981064,0.0829590976951953,0.54078414131944,"translocase of inner mitochondrial membrane domain containing 1 [Source:MGI Symbol;Acc:MGI:1922139]",0.120379160030899
"Pcid2",0.133822067584143,0.088875119007663,0.108327388338863,0.235827948988171,"PCI domain containing 2 [Source:MGI Symbol;Acc:MGI:2443003]",0.121074727961503
"Bloc1s5",0.124589061527701,0.148815632073636,0.118148696542771,0.239343773696918,"biogenesis of lysosomal organelles complex-1, subunit 5, muted [Source:MGI Symbol;Acc:MGI:2178598]",0.121368879035236
"Polb",0.196134573383714,0.0698154613478129,0.0466341070170008,0.740533321368217,"polymerase (DNA directed), beta [Source:MGI Symbol;Acc:MGI:97740]",0.121384340200357
"Jrk",0.166807671217488,0.245818873544123,0.0759800258213153,0.684930358196671,"jerky [Source:MGI Symbol;Acc:MGI:106214]",0.121393848519402
"Tmem126a",0.125577415899404,0.211927437561131,0.117956820830066,0.314590366650023,"transmembrane protein 126A [Source:MGI Symbol;Acc:MGI:1913521]",0.121767118364735
"Ssbp1",0.137677920871478,0.238839145024805,0.10620624216289,0.445153081335372,"single-stranded DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1920040]",0.121942081517184
"Ppp2r1b",0.144056473533078,0.242634904146749,0.10062427200517,0.497725647924653,"protein phosphatase 2, regulatory subunit A, beta [Source:MGI Symbol;Acc:MGI:1920949]",0.122340372769124
"Usp39",0.129507864903124,0.238656938471892,0.118690848312699,0.356775455633766,"ubiquitin specific peptidase 39 [Source:MGI Symbol;Acc:MGI:107622]",0.124099356607911
"Klc1",0.166750306656258,0.152374803837824,0.0816106241464135,0.562311537175505,"kinesin light chain 1 [Source:MGI Symbol;Acc:MGI:107978]",0.124180465401336
"Irf2bpl",0.1671312955519,0.161234337829146,0.081451833586366,0.57398285086086,"interferon regulatory factor 2 binding protein-like [Source:MGI Symbol;Acc:MGI:2442463]",0.124291564569133
"Hibadh",0.174947890859936,0.0328941009885878,0.0743997309740095,0.404492061839077,"3-hydroxyisobutyrate dehydrogenase [Source:MGI Symbol;Acc:MGI:1889802]",0.124673810916973
"Trappc5",0.111921707678653,0.265931466612424,0.138667449014326,0.242908617964919,"trafficking protein particle complex 5 [Source:MGI Symbol;Acc:MGI:1913932]",0.125294578346489
"Samm50",0.0997176871912154,0.346516051761834,0.150954975792226,0.228319018180083,"SAMM50 sorting and assembly machinery component [Source:MGI Symbol;Acc:MGI:1915903]",0.125336331491721
"Clns1a",0.0918227325290016,0.305812426802648,0.159065961803782,0.168155026440401,"chloride channel, nucleotide-sensitive, 1A [Source:MGI Symbol;Acc:MGI:109638]",0.125444347166392
"Jmjd6",0.135135651657769,0.231945034275798,0.116040954800223,0.377426592236271,"jumonji domain containing 6 [Source:MGI Symbol;Acc:MGI:1858910]",0.125588303228996
"Exosc1",0.153282934208781,0.238656938471892,0.0984190550666942,0.532005700569707,"exosome component 1 [Source:MGI Symbol;Acc:MGI:1913833]",0.125850994637738
"Rps3",0.0811229344043846,0.501352831216976,0.170789428842074,0.218329728756878,"ribosomal protein S3 [Source:MGI Symbol;Acc:MGI:1350917]",0.125956181623229
"Pus1",0.141411308629783,0.195925814933329,0.111268825024667,0.382886136656838,"pseudouridine synthase 1 [Source:MGI Symbol;Acc:MGI:1929237]",0.126340066827225
"Slc22a15",0.165406328251193,0.220173588393356,0.088383685892448,0.595263815059686,"solute carrier family 22 (organic anion/cation transporter), member 15 [Source:MGI Symbol;Acc:MGI:3607704]",0.12689500707182
"Fam207a",0.144997825146479,0.233078417009765,0.109015017902209,0.451439581800227,NA,0.127006421524344
"Cops8",0.146664359914274,0.0854152009209878,0.10738259423618,0.271291373599238,"COP9 signalosome subunit 8 [Source:MGI Symbol;Acc:MGI:1915363]",0.127023477075227
"Exoc8",0.170561682029102,0.0426991101671376,0.084035498303077,0.372278666759099,"exocyst complex component 8 [Source:MGI Symbol;Acc:MGI:2142527]",0.127298590166089
"Chrac1",0.081013753731206,0.473374432187769,0.173971766727306,0.197718212882542,"chromatin accessibility complex 1 [Source:MGI Symbol;Acc:MGI:2135796]",0.127492760229256
"Fuk",0.050761429634922,0.75663612703358,0.204230141748221,0.235827948988171,NA,0.127495785691571
"Klhl25",0.187104910265752,0.23482577331,0.068157105523544,0.745857216318995,"kelch-like 25 [Source:MGI Symbol;Acc:MGI:2668031]",0.127631007894648
"Zfp672",0.151734685904167,0.238231142232361,0.104074450160419,0.500514338706195,"zinc finger protein 672 [Source:MGI Symbol;Acc:MGI:2442105]",0.127904568032293
"Ndufaf7",0.129023697506713,0.203651304076091,0.127115622559147,0.283415637914767,"NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:MGI Symbol;Acc:MGI:1920944]",0.12806966003293
"Tmem70",0.133053492004957,0.142102564708642,0.12361382079302,0.240717160237913,"transmembrane protein 70 [Source:MGI Symbol;Acc:MGI:1915068]",0.128333656398988
"Tmem39a",0.199483715561735,0.154604866055379,0.0574926199683355,0.757570376061195,"transmembrane protein 39a [Source:MGI Symbol;Acc:MGI:1915096]",0.128488167765035
"Gyg",0.185731550657175,0.227152088282406,0.0713558014837795,0.728062591399284,NA,0.128543676070477
"Mavs",0.163345942230623,0.153533281200539,0.0937492274523913,0.489318442518706,"mitochondrial antiviral signaling protein [Source:MGI Symbol;Acc:MGI:2444773]",0.128547584841507
