"","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description"
"Mkrn2os","Mkrn2os",1266.09898179225,-0.191101628494852,0.123791240062053,-1.54374112739365,0.122651058654451,0.436653885315941,"makorin, ring finger protein 2, opposite strand [Source:MGI Symbol;Acc:MGI:1917541]"
"Mkrn3","Mkrn3",9.57695043400419,0.111542034391664,0.177959519569264,0.626783184522198,0.53080136752313,0.808961563715297,"makorin, ring finger protein, 3 [Source:MGI Symbol;Acc:MGI:2181178]"
"Mks1","Mks1",101.035709375214,0.0288343013247691,0.103745030640247,0.277934288966157,0.781062801684737,0.928833017790588,"Meckel syndrome, type 1 [Source:MGI Symbol;Acc:MGI:3584243]"
"Mkx","Mkx",54.7220136521166,0.617754472014466,0.236811599413309,2.60863265796493,0.0090904769018869,0.162192270917061,"mohawk homeobox [Source:MGI Symbol;Acc:MGI:2687286]"
"Mlana","Mlana",0.574368870487551,1.82859631368026,0.814261430208722,2.24571156859478,0.0247224886968793,NA,"melan-A [Source:MGI Symbol;Acc:MGI:108454]"
"Mlc1","Mlc1",3.31657763844292,0.442802688792454,0.320388408300422,1.3820808659758,0.166946872810863,0.496162488239869,"megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human) [Source:MGI Symbol;Acc:MGI:2157910]"
"Mlec","Mlec",13264.1887078578,-0.0845427123736072,0.0578963771673723,-1.46024184085307,0.144223619799022,0.466068163189648,"malectin [Source:MGI Symbol;Acc:MGI:1924015]"
"Mlf1","Mlf1",7.52359225400498,0.232273550725613,0.206551171531067,1.12453271992543,0.26078709779154,0.604987005751342,"myeloid leukemia factor 1 [Source:MGI Symbol;Acc:MGI:1341819]"
"Mlf2","Mlf2",4548.07133370932,0.00149625711337684,0.095368773074946,0.0156891723059183,0.987482365183673,0.996202004846973,"myeloid leukemia factor 2 [Source:MGI Symbol;Acc:MGI:1353554]"
"Mlh1","Mlh1",427.992273911147,0.084108614237672,0.0811778293518916,1.03610326747068,0.300153968028929,0.640100466135687,"mutL homolog 1 [Source:MGI Symbol;Acc:MGI:101938]"
"Mlh3","Mlh3",374.112450358111,0.0425250712300407,0.0944198983527859,0.450382514405513,0.652434650805863,0.872014018287027,"mutL homolog 3 [Source:MGI Symbol;Acc:MGI:1353455]"
"Mlkl","Mlkl",486.693739452275,-0.161437944048771,0.108762920122474,-1.48431049724465,0.137726566735157,0.45779775821497,"mixed lineage kinase domain-like [Source:MGI Symbol;Acc:MGI:1921818]"
"Mllt1","Mllt1",887.1137079314,-0.0955686490218868,0.0554288645319218,-1.72416754030471,0.0846776021158705,0.371583935326539,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1 [Source:MGI Symbol;Acc:MGI:1927238]"
"Mllt10","Mllt10",1242.89032491018,0.177147840307097,0.0594112547074999,2.98172191749276,0.00286632224589626,0.114779639030646,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10 [Source:MGI Symbol;Acc:MGI:1329038]"
"Mllt11","Mllt11",292.461335910203,0.127143680171879,0.0844526746509564,1.50550211343057,0.132195033910797,0.450740626406898,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11 [Source:MGI Symbol;Acc:MGI:1929671]"
"Mllt3","Mllt3",1135.73401677361,0.0523013905058189,0.0906529178467831,0.576941059902959,0.563979272076851,0.828747332943047,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3 [Source:MGI Symbol;Acc:MGI:1917372]"
"Mllt4","Mllt4",3992.79124884839,0.038238726891262,0.0694465628539377,0.550620870491271,0.581893598865211,0.837011325890293,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 4 [Source:MGI Symbol;Acc:MGI:1314653]"
"Mllt6","Mllt6",1746.37839945448,0.0409937426793396,0.0555619211822663,0.737802829834897,0.46063427343404,0.766070526454332,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6 [Source:MGI Symbol;Acc:MGI:1935145]"
"Mlph","Mlph",1768.96058728827,-0.0229629267998234,0.114173905021835,-0.201122373763355,0.840602887699632,0.950643169994246,"melanophilin [Source:MGI Symbol;Acc:MGI:2176380]"
"Mlst8","Mlst8",432.048751078341,-0.139382238533513,0.063890131309049,-2.18159261340838,0.0291396125244484,0.248538402299094,"MTOR associated protein, LST8 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1929514]"
"Mlx","Mlx",2395.090841411,-0.164594259060461,0.0907091159199691,-1.81452831274069,0.0695964278902476,0.345583921610234,"MAX-like protein X [Source:MGI Symbol;Acc:MGI:108398]"
"Mlxip","Mlxip",2161.51598925241,-0.0214817532843082,0.0854156718469424,-0.251496626085218,0.80143017038272,0.936782478783936,"MLX interacting protein [Source:MGI Symbol;Acc:MGI:2141183]"
"Mlxipl","Mlxipl",1612.27391884375,0.179001049394978,0.143158377345168,1.25037076219012,0.211164139966851,0.550886021657168,"MLX interacting protein-like [Source:MGI Symbol;Acc:MGI:1927999]"
"Mlycd","Mlycd",398.950316725586,-0.0500300055929985,0.105782952608632,-0.472949604442371,0.636249133852731,0.862996629760687,"malonyl-CoA decarboxylase [Source:MGI Symbol;Acc:MGI:1928485]"
"Mmaa","Mmaa",331.934001082495,-0.0805952678812097,0.0581225800862791,-1.38664298387256,0.165550654410623,0.494971877658071,"methylmalonic aciduria (cobalamin deficiency) type A [Source:MGI Symbol;Acc:MGI:1923805]"
"Mmab","Mmab",406.605901474173,0.172375582882583,0.0648344473333912,2.65870366714463,0.00784419232692218,0.153807342430619,"methylmalonic aciduria (cobalamin deficiency) cblB type homolog (human) [Source:MGI Symbol;Acc:MGI:1924947]"
"Mmachc","Mmachc",269.956510784441,0.0693072290155812,0.067705955708182,1.023650405502,0.306000428108688,0.64655931077705,"methylmalonic aciduria cblC type, with homocystinuria [Source:MGI Symbol;Acc:MGI:1914346]"
"Mmadhc","Mmadhc",1340.91746850964,-0.109730932596166,0.0628667665161689,-1.74545214708863,0.0809061952425951,0.364638411106112,"methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria [Source:MGI Symbol;Acc:MGI:1923786]"
"Mmd","Mmd",1642.75192111302,0.148178528538342,0.0750013597903429,1.97567789374162,0.0481912701994894,0.296397638421513,"monocyte to macrophage differentiation-associated [Source:MGI Symbol;Acc:MGI:1914718]"
"Mmd2","Mmd2",14.7327071235309,0.419773461003327,0.180136899182127,2.33030246945084,0.0197901703413787,0.209235454939377,"monocyte to macrophage differentiation-associated 2 [Source:MGI Symbol;Acc:MGI:1922354]"
"Mme","Mme",2364.24805211764,-0.345325951793708,0.400975385538799,-0.861214838236733,0.389119729194588,0.714822865467619,"membrane metallo endopeptidase [Source:MGI Symbol;Acc:MGI:97004]"
"Mmel1","Mmel1",1.30260707364923,-0.654443480089073,0.465178522309001,-1.40686521131848,0.159467361094687,0.485822720730636,"membrane metallo-endopeptidase-like 1 [Source:MGI Symbol;Acc:MGI:1351603]"
"Mmgt1","Mmgt1",1209.22894698058,-0.0335431592732236,0.0575685140578496,-0.582665017886628,0.56011882700484,0.826721283334392,"membrane magnesium transporter 1 [Source:MGI Symbol;Acc:MGI:2384305]"
"Mmgt2","Mmgt2",500.330026977124,-0.140135758816541,0.0626880744820901,-2.23544525771928,0.0253881317123371,0.236198706088637,"membrane magnesium transporter 2 [Source:MGI Symbol;Acc:MGI:2448491]"
"Mmp11","Mmp11",91.3550650131994,0.173488388543932,0.193203332838067,0.89795753518052,0.369208189089054,0.699420466803735,"matrix metallopeptidase 11 [Source:MGI Symbol;Acc:MGI:97008]"
"Mmp12","Mmp12",76.570165367323,0.0589447903375944,0.122086871432483,0.482810228863897,0.629230487240139,0.859769257059168,"matrix metallopeptidase 12 [Source:MGI Symbol;Acc:MGI:97005]"
"Mmp13","Mmp13",243.406281582075,-0.256999236355938,0.137205763369838,-1.87309359347535,0.0610554618825744,0.328152480773607,"matrix metallopeptidase 13 [Source:MGI Symbol;Acc:MGI:1340026]"
"Mmp14","Mmp14",1402.24718201575,0.0500043076143693,0.0993778411435722,0.503173615354831,0.614842213379236,0.853072067603013,"matrix metallopeptidase 14 (membrane-inserted) [Source:MGI Symbol;Acc:MGI:101900]"
"Mmp15","Mmp15",992.383429327238,0.237845182361837,0.222043676743278,1.07116395229227,0.284095716890879,0.624955580754562,"matrix metallopeptidase 15 [Source:MGI Symbol;Acc:MGI:109320]"
"Mmp16","Mmp16",53.231845845574,0.373031947409062,0.160825212974202,2.31948673041024,0.0203686598083344,0.211517629824276,"matrix metallopeptidase 16 [Source:MGI Symbol;Acc:MGI:1276107]"
"Mmp17","Mmp17",250.773380206607,0.325943052460948,0.141415913983719,2.30485412340845,0.0211747446925081,0.21552719981645,"matrix metallopeptidase 17 [Source:MGI Symbol;Acc:MGI:1346076]"
"Mmp19","Mmp19",170.179975095815,0.0900351124862668,0.139076050959782,0.647380421466693,0.51738576400633,0.800461460234056,"matrix metallopeptidase 19 [Source:MGI Symbol;Acc:MGI:1927899]"
"Mmp2","Mmp2",997.092603939495,-0.127024540045831,0.109317590657341,-1.16197712812746,0.245244755576128,0.587944366555248,"matrix metallopeptidase 2 [Source:MGI Symbol;Acc:MGI:97009]"
"Mmp20","Mmp20",57.0745522939447,0.0305603802223822,0.167758114960087,0.182169311032453,0.855449856235661,0.954285402680242,"matrix metallopeptidase 20 (enamelysin) [Source:MGI Symbol;Acc:MGI:1353466]"
"Mmp21","Mmp21",0.0718126300899782,0.00530350456309498,2.78754255718356,0.00190257348696891,0.998481966904781,NA,"matrix metallopeptidase 21 [Source:MGI Symbol;Acc:MGI:2664387]"
"Mmp23","Mmp23",97.7428100238833,0.0216050019193419,0.121884859783204,0.177257470351696,0.859306155480735,0.955621313121953,"matrix metallopeptidase 23 [Source:MGI Symbol;Acc:MGI:1347361]"
"Mmp24","Mmp24",10.8672347762568,-0.0696282578000878,0.183537853282685,-0.379367288843934,0.704415137986036,0.896451518296124,"matrix metallopeptidase 24 [Source:MGI Symbol;Acc:MGI:1341867]"
"Mmp25","Mmp25",23.7678668936846,-0.104501443917081,0.209089685315474,-0.499792439590741,0.617221234681525,0.854606637379275,"matrix metallopeptidase 25 [Source:MGI Symbol;Acc:MGI:2443938]"
"Mmp27","Mmp27",0.61300431040413,0.269820719960852,0.724499726298844,0.372423494677147,0.709577563781781,NA,"matrix metallopeptidase 27 [Source:MGI Symbol;Acc:MGI:3039232]"
"Mmp28","Mmp28",144.237491356798,-0.0190134643875418,0.0984145090866216,-0.193197777075804,0.846804079578329,0.952566319844461,"matrix metallopeptidase 28 (epilysin) [Source:MGI Symbol;Acc:MGI:2153062]"
"Mmp3","Mmp3",176.744143674791,0.103472735736937,0.279162057493879,0.370654725308457,0.710894715890831,0.899908796388887,"matrix metallopeptidase 3 [Source:MGI Symbol;Acc:MGI:97010]"
"Mmp7","Mmp7",6201.30234996265,-0.0891500705908323,0.157257088831023,-0.566906530278114,0.570777687222449,0.831700148930385,"matrix metallopeptidase 7 [Source:MGI Symbol;Acc:MGI:103189]"
"Mmp8","Mmp8",1.78908701856856,0.201754790835058,0.460607294577781,0.438019096115266,0.66137244059916,0.875812225536939,"matrix metallopeptidase 8 [Source:MGI Symbol;Acc:MGI:1202395]"
"Mmp9","Mmp9",167.351619073511,0.0860740868754395,0.176856631405003,0.486688489946013,0.626479103191028,0.85941675025145,"matrix metallopeptidase 9 [Source:MGI Symbol;Acc:MGI:97011]"
"Mmrn1","Mmrn1",1038.74632675388,-0.0753109168266801,0.18015300244158,-0.418038643852754,0.675918863472894,0.883942994531125,"multimerin 1 [Source:MGI Symbol;Acc:MGI:1918195]"
"Mmrn2","Mmrn2",351.568893191266,0.0987889639807238,0.100133233070674,0.986575195379924,0.323850935215955,0.660700760239885,"multimerin 2 [Source:MGI Symbol;Acc:MGI:2385618]"
"Mms19","Mms19",617.757071756753,0.0601808573281265,0.0551280527867691,1.09165577752041,0.274984429649321,0.616133363462258,"MMS19 (MET18 S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1919449]"
"Mms22l","Mms22l",299.955223870734,0.00318057217768071,0.0841005157522058,0.0378187000309482,0.969832234568588,0.991632264719149,"MMS22-like, DNA repair protein [Source:MGI Symbol;Acc:MGI:2684980]"
"Mn1","Mn1",142.179738415016,0.424469415876522,0.149599890083352,2.83736449030826,0.00454876510663661,0.128309049789861,"meningioma 1 [Source:MGI Symbol;Acc:MGI:1261813]"
"Mnat1","Mnat1",305.575984965954,0.149820866186828,0.063978889464211,2.34172345661979,0.0191949316361918,0.208496459088936,"menage a trois 1 [Source:MGI Symbol;Acc:MGI:106207]"
"Mnd1","Mnd1",67.7481316519023,0.238308995275803,0.104011637040239,2.29117627658921,0.0219532204646929,0.219933113584886,"meiotic nuclear divisions 1 [Source:MGI Symbol;Acc:MGI:1924165]"
"Mns1","Mns1",161.011013863055,0.377054990518837,0.199331186278994,1.89160059475636,0.0585442166013721,0.321387143516642,"meiosis-specific nuclear structural protein 1 [Source:MGI Symbol;Acc:MGI:107933]"
"Mnt","Mnt",180.552175383814,0.0467275190914903,0.0960452598870182,0.486515619265934,0.626601633897985,0.859418681419031,"max binding protein [Source:MGI Symbol;Acc:MGI:109150]"
"Mnx1","Mnx1",52.4241407534508,-0.0104767689184479,0.146696365215626,-0.0714180539037103,0.943065041360596,0.983688810844854,"motor neuron and pancreas homeobox 1 [Source:MGI Symbol;Acc:MGI:109160]"
"Moap1","Moap1",88.7786544220837,-0.310556616020705,0.206605993344169,-1.50313459447119,0.132804339493996,0.450888472470835,"modulator of apoptosis 1 [Source:MGI Symbol;Acc:MGI:1915555]"
"Mob1a","Mob1a",4115.85629921387,-0.131237376468883,0.0894427142845319,-1.46727855386181,0.142300295285864,0.463266477751887,"MOB kinase activator 1A [Source:MGI Symbol;Acc:MGI:2442631]"
"Mob1b","Mob1b",3400.24168052055,-0.0996854845501386,0.107724615613276,-0.925373314006544,0.354771755054271,0.686049302679975,"MOB kinase activator 1B [Source:MGI Symbol;Acc:MGI:1915723]"
"Mob2","Mob2",754.992263297191,0.0699041280392624,0.0910698831434212,0.767587764762738,0.442732133660861,0.753146440805244,"MOB kinase activator 2 [Source:MGI Symbol;Acc:MGI:1919891]"
"Mob3a","Mob3a",801.015999191002,0.0833127844602664,0.0873764474168495,0.953492467630362,0.340340610800667,0.674758816568968,"MOB kinase activator 3A [Source:MGI Symbol;Acc:MGI:3050117]"
"Mob3b","Mob3b",1078.06187039974,0.0157477504057167,0.0697913754519384,0.225640350311785,0.821481155050871,0.943333600094147,"MOB kinase activator 3B [Source:MGI Symbol;Acc:MGI:2664539]"
"Mob3c","Mob3c",584.184566932154,0.0771432592021455,0.0972683576739305,0.793097170004147,0.427721211533758,0.743008664609675,"MOB kinase activator 3C [Source:MGI Symbol;Acc:MGI:2140623]"
"Mob4","Mob4",2142.35042263893,0.00187571607126607,0.0473236093806242,0.0396359469578846,0.968383368417895,0.991305562831036,"MOB family member 4, phocein [Source:MGI Symbol;Acc:MGI:104899]"
"Mobp","Mobp",1.24947976035851,1.16943848157876,0.779422329600433,1.50039129899995,0.133513072069775,0.451639265055934,"myelin-associated oligodendrocytic basic protein [Source:MGI Symbol;Acc:MGI:108511]"
"Mocos","Mocos",524.156211055455,-0.355866709665542,0.14398997923518,-2.47146858104828,0.0134559374761901,0.181108721919381,"molybdenum cofactor sulfurase [Source:MGI Symbol;Acc:MGI:1915841]"
"Mocs1","Mocs1",792.619183889558,-0.24523131645106,0.0780667430532748,-3.14130328562199,0.00168197756957811,0.0951748032101329,"molybdenum cofactor synthesis 1 [Source:MGI Symbol;Acc:MGI:1928904]"
"Mocs2","Mocs2",1759.6285544881,-0.05836966212399,0.0998816632349209,-0.584388167292579,0.558959185870737,0.826108028931462,"molybdenum cofactor synthesis 2 [Source:MGI Symbol;Acc:MGI:1336894]"
"Mocs3","Mocs3",129.172615249484,-0.0215056848183766,0.0864329802172853,-0.248813413170679,0.803505115127708,0.937167366317207,"molybdenum cofactor synthesis 3 [Source:MGI Symbol;Acc:MGI:1916622]"
"Mog","Mog",0.081767754389389,0.571932242808058,3.10002242156291,0.184492937480018,0.853626767138164,NA,"myelin oligodendrocyte glycoprotein [Source:MGI Symbol;Acc:MGI:97435]"
"Mogat1","Mogat1",2.05067241575122,-0.118221119702341,0.51838708438868,-0.228055681290277,0.819602953429772,0.942856602397711,"monoacylglycerol O-acyltransferase 1 [Source:MGI Symbol;Acc:MGI:1915643]"
"Mogat2","Mogat2",2726.88651230369,-0.335961513238293,0.191010205587803,-1.75886682182466,0.0786001317009136,0.360353750142006,"monoacylglycerol O-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:2663253]"
"Mogs","Mogs",1076.5135348599,-0.108388716174026,0.0836876605286283,-1.29515767903379,0.195265840827624,0.531093780441223,"mannosyl-oligosaccharide glucosidase [Source:MGI Symbol;Acc:MGI:1929872]"
"Mok","Mok",12.7030235867609,-0.126739460504769,0.173010080035883,-0.732555354453813,0.463829669525805,0.768172622578184,"MOK protein kinase [Source:MGI Symbol;Acc:MGI:1336881]"
"Mon1a","Mon1a",553.878191270278,-0.0704101159894754,0.0995255023117304,-0.707458031901605,0.479281884516604,0.777415936049618,"MON1 homolog A, secretory traffciking associated [Source:MGI Symbol;Acc:MGI:1920075]"
"Mon1b","Mon1b",817.977040285902,0.0118007734360955,0.063862073974591,0.184785314689133,0.85339742667891,0.954017193120723,"MON1 homolog B, secretory traffciking associated [Source:MGI Symbol;Acc:MGI:1923231]"
"Mon2","Mon2",2465.66194721435,-0.129395309792108,0.0816194669811439,-1.58534862549398,0.112887146795449,0.422967879973811,"MON2 homolog, regulator of endosome to Golgi trafficking [Source:MGI Symbol;Acc:MGI:1914324]"
"Morc1","Morc1",6.8590511934733,0.184091292661718,0.265346104297837,0.693778011736266,0.4878214340395,0.782412661975442,"microrchidia 1 [Source:MGI Symbol;Acc:MGI:1316740]"
"Morc2a","Morc2a",986.339046379239,0.0806537217975099,0.0654758546862471,1.23180861378585,0.218020584873871,0.557989202467574,"microrchidia 2A [Source:MGI Symbol;Acc:MGI:1921772]"
"Morc2b","Morc2b",0.350402345300495,-0.0635191861829532,1.13980593416832,-0.0557280711380936,0.955558436711107,NA,"microrchidia 2B [Source:MGI Symbol;Acc:MGI:3045293]"
"Morc3","Morc3",1182.49596354629,0.0304415200509339,0.0941345522778475,0.323383065137259,0.746405153199716,0.914618906959963,"microrchidia 3 [Source:MGI Symbol;Acc:MGI:2136841]"
"Morc4","Morc4",327.706057227433,0.0829721004095753,0.116380835155797,0.712936114425561,0.475885290323685,0.775384994240014,"microrchidia 4 [Source:MGI Symbol;Acc:MGI:1922996]"
"Morf4l1","Morf4l1",5150.2913603961,0.169991271504,0.0709152553141968,2.39710441358262,0.0165252139445994,0.197668893717769,"mortality factor 4 like 1 [Source:MGI Symbol;Acc:MGI:1096551]"
"Morf4l2","Morf4l2",4201.6404299941,0.13262935846206,0.0868371425834644,1.52733443911495,0.12667786989931,0.442642966203112,"mortality factor 4 like 2 [Source:MGI Symbol;Acc:MGI:1927167]"
"Morn1","Morn1",38.5516853396011,0.14303934553389,0.126690336245949,1.12904701157476,0.258878002497485,0.602590121198483,"MORN repeat containing 1 [Source:MGI Symbol;Acc:MGI:1924116]"
"Morn2","Morn2",88.3620847994384,0.152651946622006,0.106428670617934,1.43431225567036,0.151483174456858,0.474772620652907,"MORN repeat containing 2 [Source:MGI Symbol;Acc:MGI:2674071]"
"Morn3","Morn3",0.527180214033594,0.366672622314498,0.99519287604112,0.368443777223489,0.71254236018652,NA,"MORN repeat containing 3 [Source:MGI Symbol;Acc:MGI:1922140]"
"Morn4","Morn4",36.1730431610967,0.35323923954676,0.145405869705309,2.42933273782318,0.0151266427563109,0.190341597311522,"MORN repeat containing 4 [Source:MGI Symbol;Acc:MGI:2449568]"
"Morn5","Morn5",0.328920980261127,0.294658932555241,1.01168067990108,0.291256854469192,0.770854882771732,NA,"MORN repeat containing 5 [Source:MGI Symbol;Acc:MGI:1922745]"
"Mos","Mos",0.27458686344915,0.657321446117366,0.929950849034849,0.706834610452335,0.479669263482193,NA,"Moloney sarcoma oncogene [Source:MGI Symbol;Acc:MGI:97052]"
"Mospd1","Mospd1",457.835394946857,-0.117313140091929,0.0729973893138665,-1.60708679028942,0.108035330637551,0.413753990157148,"motile sperm domain containing 1 [Source:MGI Symbol;Acc:MGI:1917630]"
"Mospd2","Mospd2",769.410527679815,-0.0933101051658795,0.113272352331256,-0.823767700109214,0.410071563715795,0.729816367284325,"motile sperm domain containing 2 [Source:MGI Symbol;Acc:MGI:1924013]"
"Mospd3","Mospd3",348.921132325315,0.206433850742669,0.121973468728167,1.69244879968719,0.0905604345224004,0.38256132576125,"motile sperm domain containing 3 [Source:MGI Symbol;Acc:MGI:1916179]"
"Mov10","Mov10",1226.59289156701,-0.423697347839705,0.154531090659758,-2.74182590720588,0.00610987150672061,0.140137935502183,"Moloney leukemia virus 10 [Source:MGI Symbol;Acc:MGI:97054]"
"Mov10l1","Mov10l1",0.198108085499984,0.720116801537812,3.56475043699024,0.202010439234511,0.839908563098058,NA,"Moloney leukemia virus 10-like 1 [Source:MGI Symbol;Acc:MGI:1891384]"
"Moxd1","Moxd1",112.286103515765,0.190425900388492,0.127951636536357,1.48826467205351,0.136681107783394,0.456389046873141,"monooxygenase, DBH-like 1 [Source:MGI Symbol;Acc:MGI:1921582]"
"Moxd2","Moxd2",0.281488736870578,0.607089463155354,0.889896249067176,0.682202519441709,0.49511090180204,NA,"monooxygenase, DBH-like 2 [Source:MGI Symbol;Acc:MGI:2388042]"
"Mpc1","Mpc1",1798.01281569347,0.151551400773983,0.0741036723192476,2.04512672625834,0.0408423660120945,0.279272042672688,"mitochondrial pyruvate carrier 1 [Source:MGI Symbol;Acc:MGI:1915240]"
"Mpc2","Mpc2",1190.75590511283,-0.0369688764764898,0.110374614996713,-0.334940026541345,0.737670327423218,0.910904315431575,"mitochondrial pyruvate carrier 2 [Source:MGI Symbol;Acc:MGI:1917706]"
"Mpdu1","Mpdu1",846.289166482901,0.0246962791657813,0.0952760478737582,0.259207636304396,0.795475039494687,0.935258599140823,"mannose-P-dolichol utilization defect 1 [Source:MGI Symbol;Acc:MGI:1346040]"
"Mpdz","Mpdz",574.464772970077,0.330553966814428,0.135301161037178,2.44309778482683,0.0145617911565058,0.187886079082604,"multiple PDZ domain protein [Source:MGI Symbol;Acc:MGI:1343489]"
"Mpeg1","Mpeg1",3485.48653939869,-0.154151056449236,0.1448320089612,-1.06434383914768,0.287172965194658,0.627285822311404,"macrophage expressed gene 1 [Source:MGI Symbol;Acc:MGI:1333743]"
"Mpg","Mpg",212.615104654416,0.0612431677373875,0.0750759623472878,0.815749353356108,0.414643505477076,0.732898882017036,"N-methylpurine-DNA glycosylase [Source:MGI Symbol;Acc:MGI:97073]"
"Mphosph10","Mphosph10",739.203990411637,0.141794067706127,0.0789974212542201,1.79492020694982,0.0726664139417971,0.350033162782559,"M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein) [Source:MGI Symbol;Acc:MGI:1915223]"
"Mphosph6","Mphosph6",408.787353403058,0.164518808520093,0.0648159982272874,2.53824384441604,0.0111410328141555,0.171629325514764,"M phase phosphoprotein 6 [Source:MGI Symbol;Acc:MGI:1915783]"
"Mphosph8","Mphosph8",667.968847120132,0.267543279843528,0.0946671932093407,2.82614568757627,0.00471118314226144,0.128716773997064,"M-phase phosphoprotein 8 [Source:MGI Symbol;Acc:MGI:1922589]"
"Mphosph9","Mphosph9",400.690269961901,0.0352976694754306,0.130628071000857,0.270215040343045,0.786994822426499,0.931639305750664,"M-phase phosphoprotein 9 [Source:MGI Symbol;Acc:MGI:2443138]"
"Mpi","Mpi",1588.13435976057,-0.122733695641118,0.0885368197421892,-1.38624468326857,0.165672201579448,0.495076323747106,"mannose phosphate isomerase [Source:MGI Symbol;Acc:MGI:97075]"
"Mpl","Mpl",1.45565044655756,-0.0612901532401488,0.533184020239215,-0.114951219304455,0.908483786998186,0.97231404241141,"myeloproliferative leukemia virus oncogene [Source:MGI Symbol;Acc:MGI:97076]"
"Mplkip","Mplkip",374.317487995536,0.0563572655517845,0.0510542056964133,1.10387116561768,0.269649028472742,0.610057446673275,"M-phase specific PLK1 intereacting protein [Source:MGI Symbol;Acc:MGI:1913558]"
"Mpnd","Mpnd",1190.66512079774,-0.0566794897790805,0.0966150469648631,-0.586652820235068,0.557436900249627,0.825108266288734,"MPN domain containing [Source:MGI Symbol;Acc:MGI:1915297]"
"Mpo","Mpo",1.48030700532748,0.0573276196957502,0.476583880310189,0.120288625075691,0.904254514559172,0.970648586545359,"myeloperoxidase [Source:MGI Symbol;Acc:MGI:97137]"
"Mpp1","Mpp1",5703.2888739134,-0.298946608717802,0.186244551579039,-1.60512941819365,0.108465326404092,0.414606057586266,"membrane protein, palmitoylated [Source:MGI Symbol;Acc:MGI:105941]"
"Mpp2","Mpp2",63.3514991511212,0.332450264207646,0.134657024761941,2.46886684742502,0.0135541642769238,0.181815513896779,"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) [Source:MGI Symbol;Acc:MGI:1858257]"
"Mpp3","Mpp3",49.340471021197,0.23051981620185,0.136596342822152,1.6875987412195,0.0914882810444172,0.3836286407843,"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:MGI Symbol;Acc:MGI:1328354]"
"Mpp4","Mpp4",10.3236967452074,0.742885611767188,0.343578057644881,2.16220330500566,0.0306025089161345,0.252242750484647,"membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4) [Source:MGI Symbol;Acc:MGI:2386681]"
"Mpp5","Mpp5",868.719613665392,-0.163076588389829,0.171659306248938,-0.950001441537566,0.342111520146118,0.676189858865025,"membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5) [Source:MGI Symbol;Acc:MGI:1927339]"
"Mpp6","Mpp6",1035.88916598438,0.0282823670317038,0.0644907735975527,0.438549042816522,0.660988326895151,0.875812225536939,"membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) [Source:MGI Symbol;Acc:MGI:1927340]"
"Mpp7","Mpp7",452.929432146247,0.0154238840651895,0.0839480394248653,0.183731319645577,0.854224237623905,0.954017193120723,"membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7) [Source:MGI Symbol;Acc:MGI:1922989]"
"Mppe1","Mppe1",362.907196629051,-0.029402642058064,0.0618308997442788,-0.475533142484873,0.634407016241654,0.862471057081054,"metallophosphoesterase 1 [Source:MGI Symbol;Acc:MGI:2661311]"
"Mpped1","Mpped1",0.338738429393085,0.295799218549453,1.02465448639675,0.288681914222271,0.77282480408837,NA,"metallophosphoesterase domain containing 1 [Source:MGI Symbol;Acc:MGI:106316]"
"Mpped2","Mpped2",16.9583850171894,0.433675404405343,0.182138783753266,2.38101625292952,0.0172649501880063,0.201759062377306,"metallophosphoesterase domain containing 2 [Source:MGI Symbol;Acc:MGI:1924265]"
"Mpst","Mpst",857.8129905964,-0.319959605225089,0.127117845087178,-2.51703138143712,0.0118348287604606,0.174967085121952,"mercaptopyruvate sulfurtransferase [Source:MGI Symbol;Acc:MGI:2179733]"
"Mpv17","Mpv17",375.454035960467,0.110019220747635,0.0627163045948556,1.75423634186284,0.079390018454915,0.362127668492861,"MpV17 mitochondrial inner membrane protein [Source:MGI Symbol;Acc:MGI:97138]"
"Mpv17l","Mpv17l",138.373448149274,-0.0809843862522671,0.0823544367398406,-0.983363974767971,0.325428334093797,0.661712598044251,"Mpv17 transgene, kidney disease mutant-like [Source:MGI Symbol;Acc:MGI:2135951]"
"Mpv17l2","Mpv17l2",299.333800209227,0.0704353389485403,0.112261627518608,0.627421323789958,0.530383093587604,0.808839953622064,"MPV17 mitochondrial membrane protein-like 2 [Source:MGI Symbol;Acc:MGI:2681846]"
