"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"P01635",-1.011716835,17.458488666875,-0.863587608660637,0.400861719331875,0.738391152790544,-4.59999232541261,"P01635","P01635","P01635","reviewed","KV5A3_MOUSE","Immunoglobulin kappa chain variable 12-41 (Ig kappa chain V-V region K2)","Igkv12-41 Gm16848","Mus musculus (Mouse)",115,"adaptive immune response [GO:0002250]","GO:0002250; GO:0019814","immunoglobulin complex [GO:0019814]","","","immunoglobulin complex [GO:0019814]; adaptive immune response [GO:0002250]","",FALSE
"O89109",0.581812470666664,14.963033123125,0.863442545889217,0.400939035780024,0.738391152790544,-4.59999686414027,"O89109","O89109","O89109","reviewed","KCNN4_MOUSE","Intermediate conductance calcium-activated potassium channel protein 4 (SK4) (SKCa 4) (SKCa4) (KCa3.1) (mIK1) (mKCa4)","Kcnn4","Mus musculus (Mouse)",425,"calcium ion transport [GO:0006816]; cell volume homeostasis [GO:0006884]; establishment of localization in cell [GO:0051649]; immune system process [GO:0002376]; macropinocytosis [GO:0044351]; phospholipid translocation [GO:0045332]; positive regulation of protein secretion [GO:0050714]; positive regulation of T cell receptor signaling pathway [GO:0050862]; potassium ion transmembrane transport [GO:0071805]; protein homotetramerization [GO:0051289]; regulation of calcium ion import across plasma membrane [GO:1905664]; saliva secretion [GO:0046541]; stabilization of membrane potential [GO:0030322]","GO:0002376; GO:0005267; GO:0005516; GO:0005829; GO:0005886; GO:0006816; GO:0006884; GO:0015269; GO:0016286; GO:0019903; GO:0022894; GO:0030322; GO:0031982; GO:0032587; GO:0042803; GO:0044351; GO:0045332; GO:0046541; GO:0050714; GO:0050862; GO:0051289; GO:0051649; GO:0071805; GO:1905664","cytosol [GO:0005829]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; vesicle [GO:0031982]","calcium-activated potassium channel activity [GO:0015269]; calmodulin binding [GO:0005516]; intermediate conductance calcium-activated potassium channel activity [GO:0022894]; potassium channel activity [GO:0005267]; protein homodimerization activity [GO:0042803]; protein phosphatase binding [GO:0019903]; small conductance calcium-activated potassium channel activity [GO:0016286]","","cytosol [GO:0005829]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; vesicle [GO:0031982]; calcium-activated potassium channel activity [GO:0015269]; calmodulin binding [GO:0005516]; intermediate conductance calcium-activated potassium channel activity [GO:0022894]; potassium channel activity [GO:0005267]; protein homodimerization activity [GO:0042803]; protein phosphatase binding [GO:0019903]; small conductance calcium-activated potassium channel activity [GO:0016286]; calcium ion transport [GO:0006816]; cell volume homeostasis [GO:0006884]; establishment of localization in cell [GO:0051649]; immune system process [GO:0002376]; macropinocytosis [GO:0044351]; phospholipid translocation [GO:0045332]; positive regulation of protein secretion [GO:0050714]; positive regulation of T cell receptor signaling pathway [GO:0050862]; potassium ion transmembrane transport [GO:0071805]; protein homotetramerization [GO:0051289]; regulation of calcium ion import across plasma membrane [GO:1905664]; saliva secretion [GO:0046541]; stabilization of membrane potential [GO:0030322]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O15554}; Multi-pass membrane protein {ECO:0000255}. Cell projection, ruffle membrane {ECO:0000250|UniProtKB:O15554}. Note=Targeted to membrane ruffles after EGF stimulation. {ECO:0000250|UniProtKB:O15554}.",FALSE
"Q921Q3",-0.752961569666668,17.09060748375,-0.863376784815101,0.400974088761662,0.738391152790544,-4.59999892146814,"Q921Q3","Q921Q3","Q921Q3","reviewed","ALG1_MOUSE","Chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142) (Asparagine-linked glycosylation protein 1 homolog) (Beta-1,4-mannosyltransferase) (GDP-Man:GlcNAc2-PP-dolichol mannosyltransferase) (GDP-mannose-dolichol diphosphochitobiose mannosyltransferase)","Alg1","Mus musculus (Mouse)",482,"dolichol-linked oligosaccharide biosynthetic process [GO:0006488]; protein N-linked glycosylation [GO:0006487]","GO:0004578; GO:0006487; GO:0006488; GO:0098554","cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]","chitobiosyldiphosphodolichol beta-mannosyltransferase activity [GO:0004578]","","cytoplasmic side of endoplasmic reticulum membrane [GO:0098554]; chitobiosyldiphosphodolichol beta-mannosyltransferase activity [GO:0004578]; dolichol-linked oligosaccharide biosynthetic process [GO:0006488]; protein N-linked glycosylation [GO:0006487]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P16661}; Single-pass membrane protein {ECO:0000250|UniProtKB:P16661}.",FALSE
"Q8K1B8",-0.396402391333331,19.238506095625,-0.863375507668143,0.400974769546233,0.738391152790544,-4.59999896142226,"Q8K1B8","Q8K1B8","Q8K1B8","reviewed","URP2_MOUSE","Fermitin family homolog 3 (Kindlin-3) (Unc-112-related protein 2)","Fermt3 Kind3 Urp2","Mus musculus (Mouse)",665,"integrin activation [GO:0033622]; integrin-mediated signaling pathway [GO:0007229]; leukocyte cell-cell adhesion [GO:0007159]; platelet aggregation [GO:0070527]; positive regulation of cell migration [GO:0030335]; regulation of cell-cell adhesion mediated by integrin [GO:0033632]; substrate adhesion-dependent cell spreading [GO:0034446]","GO:0002102; GO:0005178; GO:0007159; GO:0007229; GO:0030335; GO:0033622; GO:0033632; GO:0034446; GO:0042995; GO:0070161; GO:0070527","anchoring junction [GO:0070161]; cell projection [GO:0042995]; podosome [GO:0002102]","integrin binding [GO:0005178]","","anchoring junction [GO:0070161]; cell projection [GO:0042995]; podosome [GO:0002102]; integrin binding [GO:0005178]; integrin activation [GO:0033622]; integrin-mediated signaling pathway [GO:0007229]; leukocyte cell-cell adhesion [GO:0007159]; platelet aggregation [GO:0070527]; positive regulation of cell migration [GO:0030335]; regulation of cell-cell adhesion mediated by integrin [GO:0033632]; substrate adhesion-dependent cell spreading [GO:0034446]","SUBCELLULAR LOCATION: Cell projection, podosome {ECO:0000269|PubMed:16876785}. Note=Present in the F-actin surrounding ring structure of podosomes, which are specialized adhesion structures of hematopoietic cells.",FALSE
"Q7TPQ3",0.883020689000001,11.52846053875,0.863275096593859,0.401028296164305,0.738391152790544,-4.60000210251942,"Q7TPQ3","Q7TPQ3","Q7TPQ3","reviewed","SHPRH_MOUSE","E3 ubiquitin-protein ligase SHPRH (EC 2.3.2.27) (EC 3.6.4.-) (RING-type E3 ubiquitin transferase SHPRH) (SNF2, histone-linker, PHD and RING finger domain-containing helicase)","Shprh","Mus musculus (Mouse)",1674,"DNA damage response [GO:0006974]; DNA repair [GO:0006281]; nucleosome assembly [GO:0006334]; protein polyubiquitination [GO:0000209]","GO:0000209; GO:0000786; GO:0003677; GO:0004386; GO:0004842; GO:0005524; GO:0005634; GO:0006281; GO:0006334; GO:0006974; GO:0008270; GO:0016787; GO:0031625","nucleosome [GO:0000786]; nucleus [GO:0005634]","ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]","","nucleosome [GO:0000786]; nucleus [GO:0005634]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; nucleosome assembly [GO:0006334]; protein polyubiquitination [GO:0000209]","",FALSE
"Q9QZX7",0.404875668666668,15.761505200625,0.863270488538098,0.401030752716014,0.738391152790544,-4.60000224666316,"Q9QZX7","Q9QZX7","Q9QZX7","reviewed","SRR_MOUSE","Serine racemase (EC 5.1.1.18) (D-serine ammonia-lyase) (D-serine dehydratase) (EC 4.3.1.18) (L-serine ammonia-lyase) (L-serine dehydratase) (EC 4.3.1.17)","Srr","Mus musculus (Mouse)",339,"D-serine biosynthetic process [GO:0070179]; L-serine metabolic process [GO:0006563]; pyruvate biosynthetic process [GO:0042866]; response to lipopolysaccharide [GO:0032496]; response to xenobiotic stimulus [GO:0009410]","GO:0000287; GO:0003941; GO:0005509; GO:0005524; GO:0005737; GO:0006563; GO:0008721; GO:0009410; GO:0016594; GO:0018114; GO:0030165; GO:0030170; GO:0030378; GO:0032496; GO:0042802; GO:0042803; GO:0042866; GO:0043025; GO:0045177; GO:0070179","apical part of cell [GO:0045177]; cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]","ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; D-serine ammonia-lyase activity [GO:0008721]; glycine binding [GO:0016594]; identical protein binding [GO:0042802]; L-serine ammonia-lyase activity [GO:0003941]; magnesium ion binding [GO:0000287]; PDZ domain binding [GO:0030165]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; serine racemase activity [GO:0030378]; threonine racemase activity [GO:0018114]","","apical part of cell [GO:0045177]; cytoplasm [GO:0005737]; neuronal cell body [GO:0043025]; ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; D-serine ammonia-lyase activity [GO:0008721]; glycine binding [GO:0016594]; identical protein binding [GO:0042802]; L-serine ammonia-lyase activity [GO:0003941]; magnesium ion binding [GO:0000287]; PDZ domain binding [GO:0030165]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; serine racemase activity [GO:0030378]; threonine racemase activity [GO:0018114]; D-serine biosynthetic process [GO:0070179]; L-serine metabolic process [GO:0006563]; pyruvate biosynthetic process [GO:0042866]; response to lipopolysaccharide [GO:0032496]; response to xenobiotic stimulus [GO:0009410]","",FALSE
"Q8R149",0.475331632333332,14.394819833125,0.86313997639211,0.401100332782121,0.738391152790544,-4.60000632892703,"Q8R149","Q8R149","Q8R149","reviewed","BUD13_MOUSE","BUD13 homolog","Bud13","Mus musculus (Mouse)",637,"mRNA splicing, via spliceosome [GO:0000398]","GO:0000398; GO:0005634; GO:0005654; GO:0071005","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]","","","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]; mRNA splicing, via spliceosome [GO:0000398]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9BRD0}.",FALSE
"Q9CR86",-0.713714363666665,20.003363185,-0.863076546750653,0.40113415196259,0.738391152790544,-4.6000083127473,"Q9CR86","Q9CR86","Q9CR86","reviewed","CHSP1_MOUSE","Calcium-regulated heat stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24)","Carhsp1","Mus musculus (Mouse)",148,"regulation of mRNA stability [GO:0043488]","GO:0000932; GO:0003730; GO:0005829; GO:0043186; GO:0043488","cytosol [GO:0005829]; P granule [GO:0043186]; P-body [GO:0000932]","mRNA 3'-UTR binding [GO:0003730]","","cytosol [GO:0005829]; P granule [GO:0043186]; P-body [GO:0000932]; mRNA 3'-UTR binding [GO:0003730]; regulation of mRNA stability [GO:0043488]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21078874}. Cytoplasm, P-body {ECO:0000269|PubMed:21078874}. Cytoplasmic granule {ECO:0000269|PubMed:21078874}. Note=Detected at cytoplasmic stress granules and P-bodies. Detected at exosome granules where mRNA is degraded.",FALSE
"Q8K4L0",0.441295913666664,16.6461357125,0.862834623802096,0.401263156802826,0.738391152790544,-4.60001587801012,"Q8K4L0","Q8K4L0","Q8K4L0","reviewed","DDX54_MOUSE","ATP-dependent RNA helicase DDX54 (EC 3.6.4.13) (DEAD box protein 54)","Ddx54","Mus musculus (Mouse)",874,"RNA metabolic process [GO:0016070]; RNA processing [GO:0006396]","GO:0003714; GO:0003723; GO:0003724; GO:0005102; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005794; GO:0006396; GO:0016070; GO:0016887; GO:0030331","Golgi apparatus [GO:0005794]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nuclear estrogen receptor binding [GO:0030331]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; signaling receptor binding [GO:0005102]; transcription corepressor activity [GO:0003714]","","Golgi apparatus [GO:0005794]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nuclear estrogen receptor binding [GO:0030331]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]; signaling receptor binding [GO:0005102]; transcription corepressor activity [GO:0003714]; RNA metabolic process [GO:0016070]; RNA processing [GO:0006396]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.",FALSE
"Q91YI0",-0.485874636333335,19.116602690625,-0.862804703128023,0.401279113832108,0.738391152790544,-4.60001681354963,"Q91YI0","Q91YI0","Q91YI0","reviewed","ARLY_MOUSE","Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)","Asl","Mus musculus (Mouse)",464,"amino acid metabolic process [GO:0006520]; ammonia assimilation cycle [GO:0019676]; arginine biosynthetic process via ornithine [GO:0042450]; L-arginine biosynthetic process [GO:0006526]; locomotory behavior [GO:0007626]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; post-embryonic development [GO:0009791]; urea cycle [GO:0000050]","GO:0000050; GO:0004056; GO:0006520; GO:0006526; GO:0007626; GO:0009791; GO:0019676; GO:0042450; GO:0042802; GO:0045429","","argininosuccinate lyase activity [GO:0004056]; identical protein binding [GO:0042802]","","argininosuccinate lyase activity [GO:0004056]; identical protein binding [GO:0042802]; amino acid metabolic process [GO:0006520]; ammonia assimilation cycle [GO:0019676]; arginine biosynthetic process via ornithine [GO:0042450]; L-arginine biosynthetic process [GO:0006526]; locomotory behavior [GO:0007626]; positive regulation of nitric oxide biosynthetic process [GO:0045429]; post-embryonic development [GO:0009791]; urea cycle [GO:0000050]","",FALSE
"P56959",0.422041979666663,22.131336445625,0.86267505505817,0.401348261428062,0.738391152790544,-4.60002086699025,"P56959","P56959","P56959","reviewed","FUS_MOUSE","RNA-binding protein FUS (Protein pigpen)","Fus","Mus musculus (Mouse)",518,"amyloid fibril formation [GO:1990000]; gene expression [GO:0010467]; membraneless organelle assembly [GO:0140694]; mRNA stabilization [GO:0048255]; positive regulation of double-strand break repair via homologous recombination [GO:1905168]; protein homooligomerization [GO:0051260]; regulation of RNA splicing [GO:0043484]; regulation of transcription by RNA polymerase II [GO:0006357]; RNA splicing [GO:0008380]","GO:0003677; GO:0003682; GO:0003713; GO:0003723; GO:0003730; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0008270; GO:0008380; GO:0010467; GO:0042802; GO:0043232; GO:0043484; GO:0048255; GO:0051260; GO:0098978; GO:0098982; GO:0099523; GO:0099524; GO:0140693; GO:0140694; GO:1905168; GO:1990000","cytoplasm [GO:0005737]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; intracellular membraneless organelle [GO:0043232]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynaptic cytosol [GO:0099524]; presynaptic cytosol [GO:0099523]","chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; molecular condensate scaffold activity [GO:0140693]; mRNA 3'-UTR binding [GO:0003730]; RNA binding [GO:0003723]; transcription coactivator activity [GO:0003713]; zinc ion binding [GO:0008270]","P97801; Q6UWE0","cytoplasm [GO:0005737]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; intracellular membraneless organelle [GO:0043232]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynaptic cytosol [GO:0099524]; presynaptic cytosol [GO:0099523]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; molecular condensate scaffold activity [GO:0140693]; mRNA 3'-UTR binding [GO:0003730]; RNA binding [GO:0003723]; transcription coactivator activity [GO:0003713]; zinc ion binding [GO:0008270]; amyloid fibril formation [GO:1990000]; gene expression [GO:0010467]; membraneless organelle assembly [GO:0140694]; mRNA stabilization [GO:0048255]; positive regulation of double-strand break repair via homologous recombination [GO:1905168]; protein homooligomerization [GO:0051260]; regulation of RNA splicing [GO:0043484]; regulation of transcription by RNA polymerase II [GO:0006357]; RNA splicing [GO:0008380]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P35637}. Note=Displays a punctate pattern inside the nucleus and is excluded from nucleoli. {ECO:0000250|UniProtKB:P35637}.",FALSE
"Q8CFJ9",0.444327077333333,15.321514624375,0.862380442242057,0.401505421919445,0.738521675791705,-4.60003007618484,"Q8CFJ9","Q8CFJ9","Q8CFJ9","reviewed","WDR24_MOUSE","GATOR2 complex protein WDR24 (EC 2.3.2.27) (WD repeat-containing protein 24)","Wdr24","Mus musculus (Mouse)",790,"autophagy [GO:0006914]; cellular response to amino acid starvation [GO:0034198]; cellular response to nutrient levels [GO:0031669]; positive regulation of TORC1 signaling [GO:1904263]; protein K6-linked ubiquitination [GO:0085020]; protein localization to plasma membrane [GO:0072659]; regulation of autophagy [GO:0010506]","GO:0005765; GO:0005829; GO:0006914; GO:0008270; GO:0010506; GO:0031669; GO:0034198; GO:0061630; GO:0061700; GO:0072659; GO:0085020; GO:1904263","cytosol [GO:0005829]; GATOR2 complex [GO:0061700]; lysosomal membrane [GO:0005765]","ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]","","cytosol [GO:0005829]; GATOR2 complex [GO:0061700]; lysosomal membrane [GO:0005765]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]; autophagy [GO:0006914]; cellular response to amino acid starvation [GO:0034198]; cellular response to nutrient levels [GO:0031669]; positive regulation of TORC1 signaling [GO:1904263]; protein K6-linked ubiquitination [GO:0085020]; protein localization to plasma membrane [GO:0072659]; regulation of autophagy [GO:0010506]","SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000250|UniProtKB:Q96S15}.",FALSE
"O70274",-0.279148718999996,21.72458552875,-0.862018821467673,0.401698383089003,0.738717979720996,-4.60004137642317,"O70274","O70274","O70274","reviewed","TP4A2_MOUSE","Protein tyrosine phosphatase type IVA 2 (EC 3.1.3.48) (Protein-tyrosine phosphatase 4a2) (Protein-tyrosine phosphatase of regenerating liver 2) (PRL-2)","Ptp4a2 Prl2","Mus musculus (Mouse)",167,"","GO:0004725; GO:0004857; GO:0005769; GO:0005829; GO:0005886","cytosol [GO:0005829]; early endosome [GO:0005769]; plasma membrane [GO:0005886]","enzyme inhibitor activity [GO:0004857]; protein tyrosine phosphatase activity [GO:0004725]","","cytosol [GO:0005829]; early endosome [GO:0005769]; plasma membrane [GO:0005886]; enzyme inhibitor activity [GO:0004857]; protein tyrosine phosphatase activity [GO:0004725]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10747914}. Early endosome {ECO:0000269|PubMed:10747914}. Cytoplasm {ECO:0000269|PubMed:10747914}.",FALSE
"Q7TN37",-0.287752668,20.62077267875,-0.861823255773979,0.401802762576665,0.738751333812345,-4.60004748600602,"Q7TN37","Q7TN37","Q7TN37","reviewed","TRPM4_MOUSE","Transient receptor potential cation channel subfamily M member 4 (Calcium-activated non-selective cation channel 1) (Long transient receptor potential channel 4) (LTrpC-4) (LTrpC4)","Trpm4 Ltrpc4","Mus musculus (Mouse)",1213,"adaptive immune response [GO:0002250]; calcium ion transport [GO:0006816]; calcium-mediated signaling [GO:0019722]; cellular response to ATP [GO:0071318]; dendritic cell chemotaxis [GO:0002407]; inorganic cation transmembrane transport [GO:0098662]; membrane depolarization during AV node cell action potential [GO:0086045]; membrane depolarization during bundle of His cell action potential [GO:0086048]; membrane depolarization during Purkinje myocyte cell action potential [GO:0086047]; negative regulation of bone mineralization [GO:0030502]; negative regulation of osteoblast differentiation [GO:0045668]; positive regulation of adipose tissue development [GO:1904179]; positive regulation of atrial cardiac muscle cell action potential [GO:1903949]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of fat cell differentiation [GO:0045600]; positive regulation of heart rate [GO:0010460]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of regulation of vascular associated smooth muscle cell membrane depolarization [GO:1904199]; positive regulation of vasoconstriction [GO:0045907]; protein homotetramerization [GO:0051289]; protein sumoylation [GO:0016925]; regulation of heart rate by cardiac conduction [GO:0086091]; regulation of membrane potential [GO:0042391]; regulation of T cell cytokine production [GO:0002724]; regulation of ventricular cardiac muscle cell action potential [GO:0098911]; sodium ion import across plasma membrane [GO:0098719]","GO:0002250; GO:0002407; GO:0002724; GO:0005227; GO:0005244; GO:0005262; GO:0005509; GO:0005516; GO:0005524; GO:0005654; GO:0005783; GO:0005794; GO:0005886; GO:0006816; GO:0007204; GO:0008284; GO:0010460; GO:0016020; GO:0016925; GO:0019722; GO:0030502; GO:0034706; GO:0035774; GO:0042391; GO:0043025; GO:0045600; GO:0045668; GO:0045907; GO:0051289; GO:0071318; GO:0086045; GO:0086047; GO:0086048; GO:0086091; GO:0090263; GO:0098662; GO:0098719; GO:0098911; GO:1903949; GO:1904179; GO:1904199","endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; sodium channel complex [GO:0034706]","ATP binding [GO:0005524]; calcium channel activity [GO:0005262]; calcium ion binding [GO:0005509]; calcium-activated cation channel activity [GO:0005227]; calmodulin binding [GO:0005516]; voltage-gated monoatomic ion channel activity [GO:0005244]","","endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; sodium channel complex [GO:0034706]; ATP binding [GO:0005524]; calcium channel activity [GO:0005262]; calcium ion binding [GO:0005509]; calcium-activated cation channel activity [GO:0005227]; calmodulin binding [GO:0005516]; voltage-gated monoatomic ion channel activity [GO:0005244]; adaptive immune response [GO:0002250]; calcium ion transport [GO:0006816]; calcium-mediated signaling [GO:0019722]; cellular response to ATP [GO:0071318]; dendritic cell chemotaxis [GO:0002407]; inorganic cation transmembrane transport [GO:0098662]; membrane depolarization during AV node cell action potential [GO:0086045]; membrane depolarization during bundle of His cell action potential [GO:0086048]; membrane depolarization during Purkinje myocyte cell action potential [GO:0086047]; negative regulation of bone mineralization [GO:0030502]; negative regulation of osteoblast differentiation [GO:0045668]; positive regulation of adipose tissue development [GO:1904179]; positive regulation of atrial cardiac muscle cell action potential [GO:1903949]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of fat cell differentiation [GO:0045600]; positive regulation of heart rate [GO:0010460]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of regulation of vascular associated smooth muscle cell membrane depolarization [GO:1904199]; positive regulation of vasoconstriction [GO:0045907]; protein homotetramerization [GO:0051289]; protein sumoylation [GO:0016925]; regulation of heart rate by cardiac conduction [GO:0086091]; regulation of membrane potential [GO:0042391]; regulation of T cell cytokine production [GO:0002724]; regulation of ventricular cardiac muscle cell action potential [GO:0098911]; sodium ion import across plasma membrane [GO:0098719]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12893253, ECO:0000269|PubMed:29211714}; Multi-pass membrane protein {ECO:0000269|PubMed:29211714}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q8TD43}. Golgi apparatus {ECO:0000250|UniProtKB:Q8TD43}.",FALSE
"Q8VCR3",0.449485518333334,15.423818375,0.86162222916922,0.401910075347879,0.738790065542904,-4.60005376500326,"Q8VCR3","Q8VCR3","Q8VCR3","reviewed","TM242_MOUSE","Transmembrane protein 242","Tmem242","Mus musculus (Mouse)",140,"mitochondrial proton-transporting ATP synthase complex assembly [GO:0033615]","GO:0005743; GO:0033615","mitochondrial inner membrane [GO:0005743]","","","mitochondrial inner membrane [GO:0005743]; mitochondrial proton-transporting ATP synthase complex assembly [GO:0033615]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:Q9NWH2}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q9NWH2}.",FALSE
"O54990",0.616725767,14.90185521,0.861128742514907,0.402173590298071,0.738938022622697,-4.60006917378376,"O54990","O54990","O54990","reviewed","PROM1_MOUSE","Prominin-1 (Antigen AC133 homolog) (Prominin-like protein 1) (CD antigen CD133)","Prom1 Prom Proml1","Mus musculus (Mouse)",867,"camera-type eye photoreceptor cell differentiation [GO:0060219]; retina layer formation [GO:0010842]","GO:0001750; GO:0005615; GO:0005783; GO:0005793; GO:0005886; GO:0005902; GO:0005903; GO:0005929; GO:0009986; GO:0010842; GO:0016324; GO:0031528; GO:0032420; GO:0042995; GO:0060219; GO:0071914","apical plasma membrane [GO:0016324]; brush border [GO:0005903]; cell projection [GO:0042995]; cell surface [GO:0009986]; cilium [GO:0005929]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular space [GO:0005615]; microvillus [GO:0005902]; microvillus membrane [GO:0031528]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]; prominosome [GO:0071914]; stereocilium [GO:0032420]","","","apical plasma membrane [GO:0016324]; brush border [GO:0005903]; cell projection [GO:0042995]; cell surface [GO:0009986]; cilium [GO:0005929]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular space [GO:0005615]; microvillus [GO:0005902]; microvillus membrane [GO:0031528]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]; prominosome [GO:0071914]; stereocilium [GO:0032420]; camera-type eye photoreceptor cell differentiation [GO:0060219]; retina layer formation [GO:0010842]","SUBCELLULAR LOCATION: Apical cell membrane; Multi-pass membrane protein. Cell projection, microvillus membrane; Multi-pass membrane protein. Cell projection, cilium, photoreceptor outer segment. Endoplasmic reticulum {ECO:0000250}. Endoplasmic reticulum-Golgi intermediate compartment {ECO:0000250}. Note=Found in extracellular membrane particles in various body fluids such as ventricular fluid of the developing brain and urine.",FALSE
