"pathway","HET","padj_HET","MUT","padj_MUT","description","mean_coef"
"REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER",1.34553723162941,0.23362565086325,1.43534818361674,0.135479342600727,NA,1.39044270762307
"REACTOME_AGGREPHAGY",1.44582218706706,0.15322736964528,1.33955147427119,0.228986073996828,NA,1.39268683066912
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER",1.49871723256924,0.132885233325834,1.30244614575983,0.241050965840882,NA,1.40058168916454
"REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE",1.44536244167299,0.182011723598037,1.35745849349929,0.227776270573341,NA,1.40141046758614
"REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES",1.45349844265885,0.0709592953917896,1.35006765742982,0.109536489027422,NA,1.40178305004433
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",1.45396662668984,0.127125045635584,1.35449718887566,0.197776157491797,NA,1.40423190778275
"REACTOME_PTEN_REGULATION",1.24416156049964,0.271107596408801,1.56562208403691,0.0333444780401594,NA,1.40489182226827
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLH",1.12227099170899,0.546992821379019,1.68752458860857,0.0282865444078311,NA,1.40489779015878
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",1.30894379427679,0.197037109470493,1.51041544587368,0.0460828276575971,NA,1.40967962007524
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",1.35419198753305,0.188274055255637,1.46531270574351,0.0564000999947574,NA,1.40975234663828
"REACTOME_AMINO_ACIDS_REGULATE_MTORC1",1.247709290817,0.313665971036489,1.5725965749749,0.0329415149018504,NA,1.41015293289595
"REACTOME_REGULATION_OF_RAS_BY_GAPS",1.27825155467542,0.29061710279612,1.5480235232545,0.0564000999947574,NA,1.41313753896496
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY",1.32543006779425,0.240700414108239,1.50296345579437,0.0688285823256312,NA,1.41419676179431
"REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA",1.25621521591704,0.339330320806085,1.57684003007799,0.0526534566459343,NA,1.41652762299752
"REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE",1.41246035818981,0.204786273594461,1.42537994984751,0.137245316780269,NA,1.41892015401866
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY",1.28943529758926,0.261147927664832,1.5502225823882,0.0469031196913486,NA,1.41982893998873
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",1.47388408503443,0.0557064310281115,1.3742409301169,0.123675473220562,NA,1.42406250757566
"REACTOME_PHOSPHORYLATION_OF_THE_APC_C",1.43952618515294,0.173436276155309,1.41270813657017,0.166774120550449,NA,1.42611716086155
"REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",1.29842002696059,0.254491222789279,1.55487802664383,0.032450624878016,NA,1.42664902680221
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",1.31191522234284,0.16335975805343,1.5540719286167,0.0150766096125806,NA,1.43299357547977
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",1.23482135783978,0.337583001328021,1.63192534695157,0.0211573182991484,NA,1.43337335239567
"REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA",1.30671546541884,0.307301474507017,1.57732633027827,0.0578765121296982,NA,1.44202089784855
"REACTOME_ER_PHAGOSOME_PATHWAY",1.30052892482054,0.277687296416938,1.61108123268824,0.0595905133522088,NA,1.45580507875439
"REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES",1.52569049436723,0.0543466798223653,1.39135918449033,0.117912059257899,NA,1.45852483942878
"REACTOME_HDACS_DEACETYLATE_HISTONES",1.43682227451255,0.116580317932651,1.48333729900439,0.0856454258367982,NA,1.46007978675847
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",1.53637999717724,0.0848881249138752,1.38600043419223,0.180318138651472,NA,1.46119021568474
"REACTOME_PURINE_CATABOLISM",1.40565157336276,0.212852112676056,1.52500447269243,0.110621962622911,NA,1.46532802302759
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",1.33025932699327,0.141459761776613,1.60335442579976,0.00416112183674953,NA,1.46680687639651
"REACTOME_MISMATCH_REPAIR_MMR_DIRECTED_BY_MSH2_MSH3_MUTSBETA",1.37007763792347,0.277687296416938,1.58297071612768,0.0751972711825868,NA,1.47652417702558
"REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE",1.66183931271671,0.0459653909689444,1.29304796527124,0.305405680545658,NA,1.47744363899398
"REACTOME_MISMATCH_REPAIR",1.27530470842189,0.356963315217391,1.68870444126197,0.0387514446689628,NA,1.48200457484193
"REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA",1.40075164889085,0.176923043664365,1.57495164908854,0.0516136123168484,NA,1.48785164898969
"REACTOME_GAP_JUNCTION_ASSEMBLY",1.60806586093796,0.0444315393124954,1.37545314971005,0.190065158327523,NA,1.491759505324
"REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",1.43367502646112,0.115036932572265,1.55027234886069,0.0426711996233242,NA,1.4919736876609
"REACTOME_DEGRADATION_OF_AXIN",1.35690366124718,0.205858205351106,1.63266650518606,0.041318333934368,NA,1.49478508321662
"REACTOME_REGULATION_OF_APC_C_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE",1.48442953816535,0.136988254076862,1.51042769669236,0.0886416033239464,NA,1.49742861742885
"REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",1.30367554597006,0.23575593230755,1.69695869486068,0.0150766096125806,NA,1.50031712041537
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS",1.43955127596128,0.109057532401716,1.56604028599818,0.0536723073316715,NA,1.50279578097973
"REACTOME_UBIQUINOL_BIOSYNTHESIS",1.37828203948311,0.218575905292479,1.64515723538605,0.0459764537177193,NA,1.51171963743458
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT",1.39264282942981,0.261147927664832,1.63161035745699,0.0543484434937589,NA,1.5121265934434
"REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS",1.45361559966971,0.0769371746917448,1.58549667501344,0.0271794819522059,NA,1.51955613734158
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS",1.43635456959194,0.163619551478006,1.60367380005789,0.0328878527236078,NA,1.52001418482492
"REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER",1.302469838443,0.212435469870711,1.76314678569711,0.00301933878416169,NA,1.53280831207005
"REACTOME_M_PHASE",1.47164234722694,0.00495972477554127,1.60769046995092,0.000344841713539472,NA,1.53966640858893
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",1.53933586902973,0.0718667162201646,1.54325772164139,0.0375223096959433,NA,1.54129679533556
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT",1.6169056073577,0.0100531721362305,1.46742814386534,0.0392080896021374,NA,1.54216687561152
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE",1.50243904334421,0.132650096410365,1.58738056150638,0.0630168748870398,NA,1.5449098024253
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION",1.40874529416277,0.0820513872290072,1.68647694794883,0.00415230884267901,NA,1.5476111210558
"REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B",1.53183792300782,0.108542985484988,1.57217658086152,0.115784955353869,NA,1.55200725193467
"REACTOME_METABOLISM_OF_COFACTORS",1.46872488971324,0.125730045425049,1.6353196499113,0.0516136123168484,NA,1.55202226981227
"REACTOME_MITOTIC_PROPHASE",1.36195113488291,0.150829562594268,1.75610530898733,0.0026467081177641,NA,1.55902822193512
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS",1.53950500667432,0.0292495668476073,1.58100912959605,0.0266118779384392,NA,1.56025706813519
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS",1.4817061870199,0.0924774659283477,1.66008021575787,0.0216709951299609,NA,1.57089320138888
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",1.56284804729447,0.0895929372662363,1.59650700307643,0.0974326054049048,NA,1.57967752518545
"REACTOME_DNA_REPAIR",1.45591072382834,0.0138870030656533,1.70875576881467,5.21813940612391e-05,NA,1.5823332463215
"REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA",1.48943061418493,0.138307692307692,1.68525761898684,0.0296841606638914,NA,1.58734411658589
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",1.63263534518175,0.0232093947346368,1.56104032100022,0.0536723073316715,NA,1.59683783309098
"REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS",1.5591458346006,0.113565659835125,1.63482901605896,0.0502272903621421,NA,1.59698742532978
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",1.39712514224496,0.126283555043616,1.80868354226102,0.00219269008321203,NA,1.60290434225299
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",1.5800973198308,0.00644997036909434,1.6276828856813,0.0011675312614815,NA,1.60389010275605
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLK",1.48133915571909,0.151940612459539,1.72855603239663,0.0316954567016436,NA,1.60494759405786
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES",1.52375938676799,0.0718671761036749,1.70310975236491,0.0157600307959727,NA,1.61343456956645
"REACTOME_STABILIZATION_OF_P53",1.51589989813194,0.0829833404786255,1.7233435308814,0.0187660154119916,NA,1.61962171450667
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",1.45023025109644,0.164490037859956,1.79090273385074,0.0148669650780431,NA,1.62056649247359
"REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE",1.42449078083496,0.183343648992504,1.82036305519033,0.00591210775875085,NA,1.62242691801264
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES",1.54253297178027,0.0522695469350197,1.70271644740169,0.0150766096125806,NA,1.62262470959098
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE",1.68818206602696,0.0147204169046978,1.55760850044891,0.0306710903127306,NA,1.62289528323794
"REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",1.46317952163991,0.109556287067249,1.78861521185589,0.00787642138656156,NA,1.6258973667479
"REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2",1.56101570344565,0.0627007428156553,1.69484059528896,0.0266118779384392,NA,1.62792814936731
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",1.48483564233552,0.127125045635584,1.77146551085218,0.011435598979483,NA,1.62815057659385
"REACTOME_DEGRADATION_OF_DVL",1.51317247564748,0.0883348659781663,1.74535285945104,0.0111968693668967,NA,1.62926266754926
"REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION",1.36585267793259,0.179818731117825,1.89374012862332,0.00151777714627208,NA,1.62979640327795
"REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION",1.49408698130321,0.109556287067249,1.76642870830849,0.0177066955392424,NA,1.63025784480585
"REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A",1.61460687487179,0.0698102948626973,1.65706088174159,0.0401968464579778,NA,1.63583387830669
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR",1.42066532298596,0.118009038783155,1.85826280371165,0.000930611523726276,NA,1.63946406334881
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",1.53416824549484,0.0769371746917448,1.74551680116486,0.0127505361850075,NA,1.63984252332985
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR",1.42378477193993,0.0621639564998791,1.85802336992962,0.000484841447777621,NA,1.64090407093477
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",1.49348358306162,0.0162417912052861,1.7913523342418,4.94722964581963e-05,NA,1.64241795865171
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY",1.64068007440142,0.0371304845361191,1.65584283462318,0.0219553886505972,NA,1.6482614545123
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",1.63012880296127,0.056178527207212,1.67160404388055,0.0254681107260863,NA,1.65086642342091
"REACTOME_DNA_DAMAGE_BYPASS",1.44869426700026,0.118009038783155,1.8578507163136,0.00259970308113871,NA,1.65327249165693
"REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION",1.60288814828215,0.0596089875504029,1.71160598821174,0.0253035305269272,NA,1.65724706824694
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",1.56324618893945,0.0627007428156553,1.75405905826093,0.0151192174223553,NA,1.65865262360019
"REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA",1.58132793020188,0.0452556283061372,1.76233191791585,0.00533886675465494,NA,1.67182992405886
"REACTOME_HOMOLOGY_DIRECTED_REPAIR",1.53307943149657,0.0262150635797333,1.81236518545414,0.000477981553713046,NA,1.67272230847536
"REACTOME_CELL_CYCLE_CHECKPOINTS",1.6676652824583,0.000193399020054323,1.70255981069214,0.000108649719482783,NA,1.68511254657522
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",1.54181080436272,0.0817361643288987,1.83794447746906,0.00405484235987664,NA,1.68987764091589
"REACTOME_COMPLEX_III_ASSEMBLY",1.64336909661948,0.031452339546598,1.73933823892882,0.0175768278321625,NA,1.69135366777415
"REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE",1.49301945539205,0.119837706760168,1.89216229636292,0.00259970308113871,NA,1.69259087587749
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES",1.60888677764113,0.050188441791417,1.78012262614727,0.0124444507929611,NA,1.6945047018942
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION",1.51523026693671,0.0462623971811332,1.87693871106139,0.000553792312304803,NA,1.69608448899905
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",1.51281552321356,0.126326096593205,1.87942394398767,0.00549684594226277,NA,1.69611973360062
"REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX",1.52001110024277,0.0827267281939948,1.88390428963538,0.00209831690403142,NA,1.70195769493907
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",1.72169331993731,0.00187499414288819,1.68637672194615,0.000477981553713046,NA,1.70403502094173
"REACTOME_GLI3_IS_PROCESSED_TO_GLI3R_BY_THE_PROTEASOME",1.60898451358115,0.0420490102832231,1.80186040849548,0.00886950782909809,NA,1.70542246103832
"REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",1.61557410778387,0.0309329002459963,1.86787312346399,0.00277668674396051,NA,1.74172361562393
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",1.70559409759192,0.0153102383078199,1.77940182919005,0.00484921861894878,NA,1.74249796339098
"REACTOME_PROTEIN_HYDROXYLATION",1.50318525476911,0.132650096410365,1.99811274513025,0.000541045862592212,NA,1.75064899994968
"REACTOME_POLYMERASE_SWITCHING",1.57635617622721,0.0829833404786255,1.93025036820965,0.00245852736062241,NA,1.75330327221843
"REACTOME_METABOLISM_OF_NUCLEOTIDES",1.66412279904044,0.00870677550647792,1.85159811314465,0.00066285486924078,NA,1.75786045609255
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",1.68096089587272,0.00865646921737994,1.84655330880271,0.00158492847102597,NA,1.76375710233771
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION",1.74409152285599,0.0100373365671411,1.79035465958149,0.0076826967805834,NA,1.76722309121874
"REACTOME_RMTS_METHYLATE_HISTONE_ARGININES",1.76848111164961,0.00644255397326903,1.77431948979978,0.00624244567606929,NA,1.7714003007247
"REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS",1.81888899549077,0.0105415697855404,1.73080845084264,0.0236188400253368,NA,1.77484872316671
"REACTOME_DUAL_INCISION_IN_TC_NER",1.56055059590102,0.040565463463188,1.99218881416018,0.000309006578876004,NA,1.7763697050306
"REACTOME_G2_M_CHECKPOINTS",1.71182072258157,0.00224781734465003,1.84424366747729,0.000101445310989882,NA,1.77803219502943
"REACTOME_DUAL_INCISION_IN_GG_NER",1.50140770909378,0.0974953537166273,2.05828135525619,0.00024077809694691,NA,1.77984453217498
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",1.56748430659532,0.0827267281939948,2.00165397987897,0.000721107908704616,NA,1.78456914323715
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",1.6876313370844,0.0300514316072486,1.89328210454872,0.00259970308113871,NA,1.79045672081656
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT",1.6829980913732,0.0151074341842481,1.92425922735531,0.00111941679257021,NA,1.80362865936425
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES",1.67929833772507,0.0212058488385326,1.92857906563955,0.00145102222080925,NA,1.80393870168231
"REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA",1.82078884678463,0.00977453072051409,1.80303760264814,0.00948376049389172,NA,1.81191322471639
"REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER",1.60720516035769,0.0170582787361618,2.01769466569276,9.87533979754513e-05,NA,1.81244991302523
"REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE",1.68582352762737,0.0365504297131999,1.94232007182326,0.00239457009791085,NA,1.81407179972532
"REACTOME_G1_S_TRANSITION",1.72865120742787,0.00298054992437833,1.912014306123,0.000223300363136409,NA,1.82033275677543
"REACTOME_RNA_POLYMERASE_II_PROMOTER_ESCAPE",1.7250570652495,0.0141923495257501,1.92043095365681,0.000684772314679316,NA,1.82274400945316
"REACTOME_EXTENSION_OF_TELOMERES",1.67048623112348,0.015830509053043,1.98290647114936,0.000508424561502741,NA,1.82669635113642
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS",1.74552644255639,0.00712162409899111,1.91641614679473,0.000344841713539472,NA,1.83097129467556
"REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION",1.74131807083674,0.0147204169046978,1.92520561873156,0.00185194792122911,NA,1.83326184478415
"REACTOME_MITOCHONDRIAL_BIOGENESIS",1.81763541413025,0.00759401389261264,1.85294218139989,0.00523482456951063,NA,1.83528879776507
"REACTOME_FGFR2_ALTERNATIVE_SPLICING",1.68424880257998,0.0266678015592591,1.99945345268781,0.000689036890661333,NA,1.8418511276339
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",1.70490683733525,0.0147204169046978,1.9822449205906,0.000350724036326276,NA,1.84357587896293
"REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES",1.71762817809484,0.0151044896805759,1.97010625072687,0.000791143728998939,NA,1.84386721441085
"REACTOME_MRNA_CAPPING",1.6896332237878,0.0326843442253092,2.00116903880437,0.00118674916948555,NA,1.84540113129608
"REACTOME_UCH_PROTEINASES",1.68850886825934,0.0100373365671411,2.00740383016199,0.000190951338035244,NA,1.84795634921066
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS",1.78624512563508,0.0133085277656837,1.91079432023005,0.00362355161103099,NA,1.84851972293256
"REACTOME_LAGGING_STRAND_SYNTHESIS",1.66813022297863,0.0317846594224287,2.03774399072705,0.000477981553713046,NA,1.85293710685284
"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21",1.78508872394242,0.00658979782318839,1.92195809265639,0.00149774660854814,NA,1.8535234082994
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",1.74389675308445,0.0170582787361618,1.98721595430166,0.000870455781916005,NA,1.86555635369306
"REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",1.81411265546353,0.00411871872916167,1.9179995839936,0.00071461314428204,NA,1.86605611972856
"REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A",1.77554317112581,0.0141923495257501,1.9628713589783,0.0015111234687591,NA,1.86920726505206
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2",1.7763763365749,0.00753817555516695,1.96652595325479,0.000765112667087649,NA,1.87145114491484
"REACTOME_SNRNP_ASSEMBLY",1.73245631426844,0.0133130470899911,2.01228225187019,0.000401073453558761,NA,1.87236928306932
"REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY",1.80418452238454,0.0065408197961861,1.9508796747297,0.00155241966772668,NA,1.87753209855712
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",1.7844791302571,0.00579326703745939,1.97946816013661,0.000346456586604349,NA,1.88197364519685
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",1.82191317308179,0.00304691247869461,1.95301398076171,0.000472359291333484,NA,1.88746357692175
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",1.733234599647,7.73809069018832e-05,2.04403217607253,1.62254676811647e-09,NA,1.88863338785976
"REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS",1.79333092889427,0.00753817555516695,1.98546936526138,0.000599358081526836,NA,1.88940014707782
"REACTOME_S_PHASE",1.75892829049944,0.000979090663854964,2.02289940978355,1.61221754372044e-06,NA,1.8909138501415
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE",1.76217619773107,0.00306727506890953,2.0226316028215,0.000108649719482783,NA,1.89240390027628
"REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS",1.76300054861949,0.0147691770498435,2.02789990111929,0.000493662059822609,NA,1.89545022486939
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",1.94203119676983,0.00114280327890896,1.87012085008491,0.00145102222080925,NA,1.90607602342737
"REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX",1.7145338154377,0.0141923495257501,2.10029556532557,0.000276602263605617,NA,1.90741469038163
"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",1.8288678062027,0.00893052939147047,1.9913360638748,0.000553792312304803,NA,1.91010193503875
"REACTOME_MRNA_SPLICING",1.77970160656374,0.000213286851014411,2.0405439468096,6.25616414074279e-08,NA,1.91012277668667
"REACTOME_DNA_STRAND_ELONGATION",1.78038614500912,0.00992063955654929,2.05822371812216,0.000552920585574973,NA,1.91930493156564
"REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE",1.78470233881057,0.00929962668498461,2.05558263438578,0.000553792312304803,NA,1.92014248659818
"REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC",1.79637164917793,0.0115600875907116,2.04659049473795,0.000866453731433078,NA,1.92148107195794
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION",1.98851013501975,0.00134744896971984,1.85980327958336,0.00661013296272364,NA,1.92415670730156
"REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER",1.79182915828453,0.0081221947210542,2.06961570333617,0.000344841713539472,NA,1.93072243081035
"REACTOME_DNA_REPLICATION_PRE_INITIATION",1.80393946579977,0.00187499414288819,2.16461287332287,9.33712609296086e-07,NA,1.98427616956132
"REACTOME_METABOLISM_OF_POLYAMINES",1.85993665281369,0.00658979782318839,2.13993140852617,3.87459009267246e-05,NA,1.99993403066993
"REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",1.90023363291811,0.00352528996956737,2.1154184958896,0.00020742407102308,NA,2.00782606440386
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",2.06845260007113,0.000109592992227459,1.97005421920972,0.000391953598095336,NA,2.01925340964042
"REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING",2.01062117391103,0.00100973556804849,2.06808313110196,0.000211391949960286,NA,2.0393521525065
"REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",2.00716937460439,0.000647317903736098,2.07612708893199,0.000328271858557003,NA,2.04164823176819
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY",1.89903904799683,0.00118340277512945,2.19979793211938,8.03267026655333e-06,NA,2.0494184900581
"REACTOME_TELOMERE_MAINTENANCE",1.93213210095147,0.000163606531625473,2.22232660024954,3.87964998907724e-07,NA,2.07722935060051
"REACTOME_COMPLEX_IV_ASSEMBLY",2.02315882320732,0.000327591760469272,2.139511252411,5.59190293904879e-05,NA,2.08133503780916
"REACTOME_PROTEASOME_ASSEMBLY",1.98733851105655,0.000597652323631673,2.20190798263051,4.25715621021498e-06,NA,2.09462324684353
"REACTOME_CHROMOSOME_MAINTENANCE",2.0234523818352,3.92444196165269e-06,2.18173400717373,3.42241503016321e-07,NA,2.10259319450447
"REACTOME_DNA_REPLICATION",1.95492793171072,2.47900691255606e-05,2.25461267481645,7.4929967610615e-09,NA,2.10477030326359
"REACTOME_BASE_EXCISION_REPAIR",2.06978653162015,3.32803110241703e-05,2.16501928432737,1.95485945782148e-06,NA,2.11740290797376
"REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",2.12735102459652,3.22373836158705e-11,2.36481576276424,2.83642164688101e-16,NA,2.24608339368038
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",2.16177000216045,6.16318264040751e-06,2.69990043975575,3.23146270605375e-15,NA,2.4308352209581
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",2.38511669680188,2.75004353731936e-12,2.57616928318012,3.43236772836657e-16,NA,2.480642989991
