"","pathway","pval","padj","log2err","ES","NES","size"
"375","REACTOME_INSULIN_PROCESSING",0.621457489878543,0.83522886869787,0.0686325631836726,-0.388802660709355,-0.878713744134315,10
"376","REACTOME_INSULIN_RECEPTOR_RECYCLING",0.231075697211155,0.469719375772021,0.126253987849115,-0.411205467206707,-1.18584272636534,25
"377","REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",0.0263758353880482,0.12723265671644,0.352487857583619,-0.495504837798616,-1.53915408352339,35
"378","REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",0.0249345731953119,0.122179408657028,0.352487857583619,0.393182590319265,1.41283095372171,72
"379","REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",0.0534979423868313,0.212848651120256,0.282013350011725,0.374205095621432,1.33111639195391,67
"380","REACTOME_INTEGRIN_SIGNALING",0.525150905432596,0.763524137803457,0.0768736734126542,0.328357258043163,0.953207173387388,24
"381","REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",0.17741935483871,0.405841325196164,0.147331213699377,0.443276499450809,1.2733587788052,23
"382","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",0.943204868154158,1,0.0489954089862481,0.242370563007855,0.627296554220124,16
"383","REACTOME_INTERFERON_GAMMA_SIGNALING",0.0259053668839357,0.125614044629917,0.352487857583619,-0.559576469041704,-1.50849650850154,19
"384","REACTOME_INTERFERON_SIGNALING",0.0126104970711232,0.0842459134650121,0.380730400722792,-0.376829607267298,-1.43027944929866,108
"385","REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",0.732142857142857,0.894520997375328,0.0597317976364411,0.323971342837184,0.810824662925078,14
"386","REACTOME_INTERLEUKIN_15_SIGNALING",0.362204724409449,0.625225348577166,0.096240602328129,0.478636676915928,1.08183664780591,10
"387","REACTOME_INTERLEUKIN_17_SIGNALING",0.169201520912548,0.39981374611569,0.14641623786055,-0.356013701952015,-1.21574505526397,55
"388","REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",0.0753676470588235,0.250582044760251,0.222056046145248,-0.347670170091697,-1.30228171952245,98
"389","REACTOME_INTERLEUKIN_1_SIGNALING",0.125475285171103,0.33472060313552,0.172324344900946,-0.333321295734823,-1.21760721965977,85
"390","REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING",0.61122244488978,0.83522886869787,0.0689567351672811,-0.381796934501733,-0.890634700799033,11
"391","REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING",0.000226072255036509,0.00584647970663861,0.518848077743792,0.637853610294078,1.94220847713254,29
"392","REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",0.0032506190757566,0.0356038395238753,0.431707695803346,0.545634574617874,1.67974413911813,31
"393","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",0.542743538767396,0.783401914096815,0.0745500777420554,0.411947636514007,0.949318341329195,11
"394","REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING",0.441634241245136,0.702713379255858,0.0843144320642653,0.373019138907826,1.01414393330263,19
"395","REACTOME_INTERLEUKIN_7_SIGNALING",0.463220675944334,0.717568135281489,0.0828962134571565,0.395349713975812,1.00989119054128,15
"396","REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",0.0601941747572816,0.2268857356236,0.257206466468838,0.543091640313786,1.4555103099909,18
"397","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS",0.140350877192982,0.357990867579909,0.155241966228839,-0.272893451627526,-1.14561112877295,219
"398","REACTOME_INTRAFLAGELLAR_TRANSPORT",0.411016949152542,0.670151978390573,0.0931454575337804,0.312479362070067,1.03498043266943,44
"399","REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC",2.92123452049683e-06,0.000194262095613039,0.627256739718528,-0.457965167901111,-1.87879765986608,175
"400","REACTOME_INTRA_GOLGI_TRAFFIC",0.457364341085271,0.713754670789847,0.0822054920415869,-0.322305868084024,-1.00987001800791,36
"401","REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",0.0329248697879745,0.151000264889676,0.321775918075361,-0.455763083025971,-1.42802697201526,36
"402","REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION",0.159045725646123,0.381627759217889,0.155241966228839,0.503500226767423,1.28615356347284,15
"403","REACTOME_INWARDLY_RECTIFYING_K_CHANNELS",0.360248447204969,0.624564812565784,0.0995791200495904,0.340445271387415,1.05779015258955,32
"404","REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS",0.41046277665996,0.670151978390573,0.0902635484340068,-0.437818230817759,-1.03780806503185,12
"405","REACTOME_ION_CHANNEL_TRANSPORT",0.109318996415771,0.30463260619977,0.179782316298324,-0.300068644497105,-1.19177165116222,141
"406","REACTOME_ION_HOMEOSTASIS",0.0177955261327891,0.104858448288776,0.352487857583619,0.430557901566032,1.45714378534075,49
"407","REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES",0.584615384615385,0.814470223141717,0.069119845655101,-0.2819680445737,-0.932991308197579,47
"408","REACTOME_IRAK1_RECRUITS_IKK_COMPLEX",0.879759519038076,0.98800496046375,0.05163559644842,-0.28489514589102,-0.664587585939858,11
"409","REACTOME_IRON_UPTAKE_AND_TRANSPORT",0.227360308285164,0.468505186421007,0.125033367555272,-0.350540557246374,-1.15518438017226,46
"410","REACTOME_IRS_MEDIATED_SIGNALLING",0.0724070450097847,0.246025397460254,0.234392647294686,-0.463492720338956,-1.38396169518576,30
"411","REACTOME_ISG15_ANTIVIRAL_MECHANISM",0.151093439363817,0.371155651840933,0.159646701919906,-0.43577569966527,-1.2654200265204,26
"412","REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1",0.655737704918033,0.855203619909502,0.0665892104103933,-0.327082531755202,-0.881743397805019,19
"413","REACTOME_KEAP1_NFE2L2_PATHWAY",0.00372483500950375,0.0376937108026956,0.431707695803346,-0.476328688393172,-1.62354699671651,57
"414","REACTOME_KERATAN_SULFATE_BIOSYNTHESIS",0.491089108910891,0.741011281030858,0.0795564677235957,-0.343242632276189,-0.97876926461239,24
"415","REACTOME_KERATAN_SULFATE_DEGRADATION",0.776659959758551,0.92414314516129,0.057609110864425,-0.326017613694555,-0.772794929536598,12
"416","REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",0.369024856596558,0.631548054212125,0.0934449219410994,-0.349366964646765,-1.05237652906202,31
"417","REACTOME_KERATINIZATION",0.00476372704741519,0.0434335862354871,0.407017918923954,-0.540382102889637,-1.66008777317252,34
"418","REACTOME_KINESINS",0.142045454545455,0.358712294043093,0.160801401070022,-0.372129113424734,-1.24097923153279,48
"419","REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA",0.955645161290323,1,0.0481183992657975,0.242759973563273,0.591808818152644,13
"420","REACTOME_L1CAM_INTERACTIONS",0.00396307114502395,0.0391268295166682,0.407017918923954,-0.468674255401531,-1.61732105931635,59
"421","REACTOME_LAGGING_STRAND_SYNTHESIS",0.130260521042084,0.344524275824376,0.173747838999571,0.481866629737389,1.31709251664796,20
"422","REACTOME_LAMININ_INTERACTIONS",0.176352705410822,0.405393503055494,0.147331213699377,-0.488595129892986,-1.24791241456658,15
"423","REACTOME_LDL_CLEARANCE",0.0352517157384117,0.15778532380991,0.321775918075361,-0.589651224751152,-1.55363639889771,17
"424","REACTOME_LGI_ADAM_INTERACTIONS",0.0673267326732673,0.236088972612665,0.245041785430996,0.602284211063312,1.44467660869245,12
"425","REACTOME_LYSINE_CATABOLISM",0.564777327935223,0.80031612223393,0.0734381410838857,-0.41196118305927,-0.931053179892253,10
"426","REACTOME_LYSOSOME_VESICLE_BIOGENESIS",0.154142581888247,0.375672104026067,0.155241966228839,-0.413090651896275,-1.25222431243707,32
"427","REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS",0.163306451612903,0.388844773533537,0.154190966581424,0.525311881927968,1.28062381718913,13
"428","REACTOME_MACROAUTOPHAGY",3.82735906591147e-07,3.89180066736988e-05,0.674962860011025,-0.517610812586421,-1.99242725027324,114
"429","REACTOME_MAJOR_PATHWAY_OF_RRNA_PROCESSING_IN_THE_NUCLEOLUS_AND_CYTOSOL",2.65555815713274e-07,3.53189234898655e-05,0.674962860011025,0.465526770225037,1.9070601241671,161
"430","REACTOME_MAP2K_AND_MAPK_ACTIVATION",0.421965317919075,0.681485946801296,0.0862865626267245,-0.332210838171531,-1.03192467390248,35
"431","REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION",0.518218623481781,0.757396449704142,0.0778840111977068,-0.434747336584673,-0.982551043209845,10
"432","REACTOME_MAPK6_MAPK4_SIGNALING",0.173664122137405,0.404181853059659,0.144630528034484,-0.356010977197894,-1.2111514376791,54
"433","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES",0.144053601340034,0.358712294043093,0.149207542435322,-0.265522105498946,-1.13313070710828,250
"434","REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES",0.468127490039841,0.718001142054517,0.0824344091527096,-0.338283667737119,-0.991881145298694,28
"435","REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE",0.664077669902913,0.862804553675923,0.0633597010643758,0.32268752013554,0.864817238194474,18
"436","REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",0.869767441860465,0.979145693315711,0.0590954798717342,0.203692778406234,0.864692275026091,194
"437","REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS",0.717434869739479,0.889389965016585,0.0611692626746689,-0.340492104819722,-0.794281086348452,11
"438","REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES",0.681972789115646,0.872138278388278,0.055826471778749,-0.219172026228024,-0.929160494987503,231
"439","REACTOME_METABOLISM_OF_COFACTORS",0.279207920792079,0.524077770680294,0.112843355675562,-0.397813835619374,-1.13438110167068,24
"440","REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",0.0905587668593449,0.276426924413279,0.206587922696891,-0.413766976176415,-1.3066939299216,37
"441","REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES",0.273092369477912,0.519936597104163,0.115240003147781,-0.463886037286447,-1.16952063572909,14
"442","REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION",0.00177297142155986,0.0235462332283315,0.45505986738723,-0.720780985341266,-1.8409343130127,15
"443","REACTOME_METABOLISM_OF_NUCLEOTIDES",0.598726114649682,0.82702375777278,0.0728938564822936,0.254356545204266,0.942886113478809,84
"444","REACTOME_METABOLISM_OF_POLYAMINES",0.714015151515151,0.889389965016585,0.0587185879555941,-0.264100042864447,-0.850442287232072,41
"445","REACTOME_METABOLISM_OF_PORPHYRINS",0.227364185110664,0.468505186421007,0.128142916898415,0.415394296861473,1.20587200024833,24
"446","REACTOME_METABOLISM_OF_STEROIDS",0.000832047336487862,0.0158088993932694,0.477270815362862,-0.456580902347872,-1.69638906813963,94
"447","REACTOME_METABOLISM_OF_STEROID_HORMONES",0.175298804780877,0.405329119868509,0.147331213699377,-0.430165318272209,-1.24051953217662,25
"448","REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",0.00383903312776433,0.0384316112037483,0.431707695803346,-0.356546714860744,-1.44637947225305,159
"449","REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS",0.0551470588235294,0.2157223183391,0.261663521711573,-0.353249418889556,-1.32201741306686,99
"450","REACTOME_METALLOPROTEASE_DUBS",0.454545454545455,0.713754670789847,0.0835990603684159,-0.35672332123332,-1.01448990226648,23
"451","REACTOME_METAL_ION_SLC_TRANSPORTERS",0.0210002725871472,0.113171629046172,0.352487857583619,-0.568669763279397,-1.5330100528824,19
"452","REACTOME_METHYLATION",0.119284294234592,0.320964387087877,0.181383128498408,0.577624558582698,1.33111478076435,11
"453","REACTOME_MET_ACTIVATES_PTK2_SIGNALING",0.246406570841889,0.487284361769932,0.12384217120105,-0.439402236331637,-1.17074369305706,18
"454","REACTOME_MET_ACTIVATES_RAP1_AND_RAC1",0.280561122244489,0.524636093782244,0.11331290842208,-0.498100849809698,-1.16194202008709,11
"455","REACTOME_MET_PROMOTES_CELL_MOTILITY",0.0248865966146242,0.122179408657028,0.352487857583619,-0.500072429393893,-1.48414514241929,29
"456","REACTOME_MET_RECEPTOR_RECYCLING",0.00453570754912003,0.0428428171965141,0.407017918923954,-0.750847652240064,-1.6969537980285,10
"457","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",0.00820401983465049,0.0613042583268851,0.380730400722792,-0.37753130463069,-1.46391802562058,119
"458","REACTOME_MISCELLANEOUS_SUBSTRATES",0.0721442885771543,0.246025397460254,0.237793834423688,-0.536207608049215,-1.41282104108698,17
"459","REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS",0.0145508420643795,0.0918217066918633,0.380730400722792,-0.571757648386106,-1.60875334916546,22
"460","REACTOME_MISMATCH_REPAIR",0.353876739562624,0.615811672023931,0.0982123351217438,0.430428333232453,1.09949689230688,15
"461","REACTOME_MISMATCH_REPAIR_MMR_DIRECTED_BY_MSH2_MSH3_MUTSBETA",0.153543307086614,0.375193750387501,0.157402899305283,0.579774596429014,1.31043322865532,10
"462","REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION",0.419878296146045,0.68102211448078,0.0894366833718621,0.40349807615639,1.04432217207479,16
"463","REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT",0.294339622641509,0.54133461025413,0.106323255932708,-0.332617163864505,-1.09231929096104,44
"464","REACTOME_MITOCHONDRIAL_BIOGENESIS",0.958498023715415,1,0.0470699590082662,-0.219118936787425,-0.641022206246266,27
