feature	s__Bifidobacterium_pseudolongum	s__GGB80032_SGB42945	s__Atopobiaceae_bacterium_FL090493	s__Coriobacteriaceae_bacterium	s__Parvibacter_caecicola	s__Adlercreutzia_caecimuris	s__Adlercreutzia_mucosicola	s__Adlercreutzia_muris	s__Eggerthellaceae_bacterium	s__Enterorhabdus_sp_P55	s__Bacteria_unclassified_SGB63107	s__bacterium_D16_63	s__bacterium_D16_76	s__GGB14001_SGB21428	s__GGB30048_SGB42949	s__GGB28904_SGB41597	s__GGB28898_SGB41580	s__Bacteroides_SGB40318	s__Bacteroidales_bacterium	s__GGB27849_SGB40283	s__Barnesiella_sp_CU968	s__Duncaniella_dubosii	s__Duncaniella_muris	s__GGB27919_SGB40357	s__GGB3583_SGB21441	s__GGB46159_SGB63927	s__GGB70852_SGB95305	s__Muribaculaceae_bacterium	s__Muribaculaceae_bacterium_Isolate_013_NCI	s__Muribaculaceae_bacterium_Isolate_110_HZI	s__Muribaculum_gordoncarteri	s__Muribaculum_intestinale	s__Paramuribaculum_intestinale	s__GGB1503_SGB2082	s__GGB24146_SGB35950	s__GGB27872_SGB40306	s__GGB24149_SGB35953	s__GGB27861_SGB40295	s__GGB75879_SGB103683	s__GGB27866_SGB40300	s__GGB27885_SGB40319	s__GGB27485_SGB39778	s__GGB75725_SGB102612	s__GGB27929_SGB40368	s__GGB27860_SGB40294	s__Lactobacillus_intestinalis	s__Lactobacillus_johnsonii	s__Ligilactobacillus_murinus	s__Limosilactobacillus_reuteri	s__GGB28981_SGB41694	s__GGB28772_SGB41425	s__GGB28778_SGB41431	s__GGB30298_SGB43262	s__GGB79760_SGB63182	s__GGB28967_SGB41417	s__GGB3171_SGB4185	s__GGB28330_SGB40904	s__Clostridiaceae_bacterium	s__Clostridium_SGB40327	s__GGB24132_SGB35935	s__Clostridiales_bacterium	s__Dorea_sp_5_2	s__GGB25041_SGB36960	s__GGB27873_SGB41457	s__GGB27876_SGB40310	s__GGB28766_SGB41418	s__GGB28988_SGB41701	s__GGB30861_SGB44083	s__GGB42598_SGB59794	s__GGB42646_SGB59844	s__Lachnospiraceae_bacterium	s__Lachnospiraceae_bacterium_MD308	s__Lachnospiraceae_unclassified_SGB41402	s__GGB28849_SGB41516	s__GGB28879_SGB43526	s__GGB30461_SGB63209	s__GGB30466_SGB63211	s__GGB45650_SGB63364	s__GGB75074_SGB102167	s__Neglectibacter_sp_X4	s__Hungateiclostridiaceae_bacterium_KB18	s__Faecalibaculum_rodentium	s__Turicibacter_sp_TS3	s__GGB24148_SGB35952	s__Parasutterella_sp_NM82_D38	s__Turicimonas_muris	s__GGB28310_SGB40880	s__GGB28317_SGB40889	s__Akkermansia_muciniphila
X41_SLC_SMT_NEG_75J	-13.4328985909493	-12.0923980075455	-15.0306026944594	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-5.12768940437762	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X40_SLC_SMT_NEG_90J	-13.4328985909493	-12.0923980075455	-15.0306026944594	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-5.12768940437762	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X39_SLC_SMT_NEG_152J	-12.4328985909493	-12.0923980075455	-15.0306026944594	-4.90796468892868	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-6.76162694359415	-14.3037652432698	-10.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-0.0640983988588436	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X38_SLC_SMT_NEG_191I	-4.75258276307121	-6.87152036612892	-5.98469367077321	-2.24286589082045	-11.3126331266481	-6.50371604653809	-12.0024456352608	-6.21847659917529	-9.25979461644139	-8.4539880440552	-8.22616458923656	-9.21579792115546	-12.2729677634925	-7.46885733729647	-7.73880943703789	-18.3050984408	-14.0853238225	-8.10437677193637	-9.30744652834175	-7.2802501378587	-13.2769185511031	-8.10779966785669	-12.2491641411221	-3.56257413177405	-9.21402147029167	-10.1037735735956	-4.95422414560956	-8.40763627568092	-13.1671332476671	-8.11369433589458	-5.50058476545485	-6.76766100298749	-6.56656540507905	-6.24483000058881	-9.89556936995624	-12.1453013802466	-10.0070183650507	-16.3726095975398	-10.7509504795808	-11.8370401972749	-11.335970222155	-12.8312189585462	-13.2302085165932	-13.7901735922369	-11.1454518569133	-9.36954450069277	-8.48055559940939	-10.2155214406463	-11.2058386230789	-12.7346992456566	-9.91853051839955	-12.3313409750784	-12.7612907765883	-15.79488674586	-13.0996857889193	-13.3836308871235	-11.1156645896086	-13.8283171237612	-14.7779909699709	-5.29535909553614	-10.7852412966947	-16.9140243825882	-9.48238388477596	-18.9449207083615	-9.01503849925289	-16.4065312892336	-10.762790519679	-7.91991344229376	-9.91531953323052	-14.3936051147893	-8.50380647288165	-10.4579304417403	-7.41892618762346	-16.3836308871235	-16.0458860867734	-15.5521366114805	-14.0136643730028	-12.2818722988141	-12.1480123645223	-10.3337394711269	-12.002718227617	-1.42804193400756	-17.6718758557546	-11.2711605952952	-9.75881384851757	-15.6008261043951	-4.24222519168482	-11.1654538310586	-9.9907050317607
X37_SLC_SMT_NEG_156I	-13.4328985909493	-12.0923980075455	-4.86724542069676	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-6.18330125670466	-12.0857405378132	-6.05385681769947	-9.38031870633237	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-5.38095701873764	-17.5267945699805	-16.9462467830683	-14.3551981624325	-8.53180747878029	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-9.85729730655138	-18.6531278884111	-17.4283427654026	-6.72135139612416	-8.05163312672626	-9.39696721232577	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-9.78063341217422	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-14.0288120547561	-11.5200563691906	-16.6174650171399	-18.9449207083615	-14.376938399054	-10.7018029243164	-13.2108165718043	-8.17321896920686	-12.2126221978734	-15.3936051147893	-14.2248651739312	-12.1734112717709	-16.8117313623388	-10.6752615496324	-18.6498438331235	-16.5521366114805	-10.5808494684176	-16.4138340339563	-19.3087058192903	-12.7232002324792	-9.22692103081557	-0.302793558714557	-8.41241518932997	-11.4422598072725	-5.98647395442243	-16.6008261043951	-7.78218273870543	-16.8458628146023	-4.3390259251936
X36_SLC_SMT_NEG_144I	-2.93427239415249	-7.12432048478008	-7.72268701327313	-1.99562986499813	-11.5006285104756	-7.64217380165441	-16.644945194326	-5.85979828147265	-10.1452005003349	-10.5590451967009	-9.0795922705753	-18.6967195714228	-15.5415399873484	-9.26845506834655	-7.09312468388215	-18.3050984408	-14.0853238225	-8.00582688384189	-14.7370069428283	-15.4434838055976	-17.687217442544	-7.83477377211824	-14.2898215498264	-4.30005291414574	-16.4796291635425	-7.04474031855568	-6.74404571429696	-16.9462467830683	-14.3551981624325	-8.97328804157195	-5.42935344567797	-6.25934519778523	-8.10504337386291	-5.09777209298458	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-7.87205856678052	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-9.76916939261592	-8.60939451008004	-17.8798625204864	-15.7876527673181	-12.7346992456566	-10.6349296021872	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-8.20924947894783	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-8.61248445566237	-6.44091065970815	-11.2414158155942	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-1.71780186621734	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-3.5164949159346	-16.8458628146023	-7.21628359839638
X35_SLC_SMT_NEG_160I	-3.79324569616684	-8.42181038930724	-13.2644770298301	-2.96374642284211	-16.2359690939207	-6.79279891470598	-8.44492699654549	-7.9848954447504	-8.75061843057119	-8.08426259475585	-12.3067970290112	-15.8712282193165	-15.5415399873484	-8.15638543604846	-6.77127443388299	-18.3050984408	-10.5500844109616	-5.83785908642236	-7.33822019401189	-5.82754112722019	-12.7545452391512	-7.93164900500183	-8.11025522136511	-3.59783928089829	-6.71770923058804	-5.53062338029967	-3.72781866181047	-8.79990577255107	-10.6464295802992	-10.0478332859947	-6.26052430613881	-6.17263678058382	-7.55110462127591	-4.87400270740727	-8.25587845723079	-11.0392188369758	-8.13728447025356	-12.047390265865	-4.79324859779734	-11.1814428936401	-9.45154277947198	-16.1056770447003	-17.310209323138	-8.94925795634522	-7.64190780910044	-17.4283427654026	-11.8724048090576	-12.5343239168564	-15.7876527673181	-12.7346992456566	-10.6850170675206	-12.622640584589	-17.6113501844093	-18.3888667984926	-13.6465973257841	-15.572060027429	-15.9395659432177	-15.3048747845091	-10.6931371616379	-5.02052838477451	-14.7889403081786	-15.8587372751333	-16.6174650171399	-12.6134304618489	-8.72347026219023	-17.4065312892336	-15.1034672938538	-10.4883504924241	-17.9193291179147	-15.3936051147893	-13.2248651739312	-12.0620822417329	-7.38275931662276	-17.3836308871235	-18.6498438331235	-12.8211429878802	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-2.71944160456123	-19.6983056261885	-9.32165279226315	-14.2480650963078	-9.81142529170618	-4.66599807237751	-11.5593713348981	-2.61152524707228
X34_SLC_SMT_NEG_143J	-13.4328985909493	-12.0923980075455	-15.0306026944594	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-5.12768940437762	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X33_SLC_SMT_NEG_16J	-13.4328985909493	-12.0923980075455	-15.0306026944594	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-5.12768940437762	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X32_SLC_SMT_NEG_89J	-13.4328985909493	-12.0923980075455	-15.0306026944594	-2.0103442442737	-16.2359690939207	-15.1471598269629	-16.644945194326	-8.83097568496781	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-8.82557120190754	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-2.54288409131047	-16.4796291635425	-14.4526379209737	-9.57780142728622	-16.9462467830683	-14.3551981624325	-16.5376643059267	-5.73765008804748	-4.93807023034723	-14.3037652432698	-6.29974382527372	-10.8911734825503	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-12.6239634007453	-7.95072071410242	-8.47222093326807	-12.7346992456566	-11.3003684136553	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-13.9088445088774	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-6.79634993634871	-15.3936051147893	-10.058591628382	-14.5469724519181	-16.8117313623388	-17.3836308871235	-13.9711287871317	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-1.10352355172652	-6.7804325969448	-16.1287268387226	-14.2480650963078	-16.6008261043951	-5.8001728157832	-16.8458628146023	-13.7860139115095
X31_SLC_SMT_NEG_194J	-13.4328985909493	-12.0923980075455	-15.0306026944594	-10.3974036468818	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-5.12768940437762	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X30_SLC_SMT_NEG_109I	-4.88977254674655	-6.47106041849376	-6.33658523863956	-2.39046385772047	-10.5488214683608	-5.91189098938073	-10.5653980012546	-5.56203969999212	-8.98243754470144	-8.15940564157874	-7.89855389427789	-8.94913746193291	-12.5023312061174	-8.48530275421304	-7.24917191358083	-18.3050984408	-14.0853238225	-7.69604061095488	-12.5040345062454	-9.55256215766693	-17.687217442544	-9.33799676747606	-13.2898215498264	-4.16012933061543	-12.1761536382287	-11.2424921394434	-7.2746137532678	-8.52706571977235	-14.3551981624325	-7.75594867518885	-4.49358364557389	-8.00770037038841	-6.12402420014183	-5.38675578271116	-10.7102559761437	-16.630286961049	-12.7937305032045	-16.3726095975398	-10.2371704991752	-12.4837264401389	-12.1261129557291	-11.66334672597	-14.8413834787959	-15.2857574372245	-13.5376572449698	-9.34933899283467	-8.04208735717059	-10.9336318297206	-10.1892823133762	-12.7346992456566	-11.1877416125039	-16.6146909200259	-12.2535527961343	-14.4913085045206	-9.69911636382448	-16.572060027429	-12.6156112996685	-15.3048747845091	-16.6247163750002	-5.13829083912015	-13.8543613327942	-16.9140243825882	-10.7114853712252	-18.9449207083615	-9.43864501402277	-11.1406125254242	-10.8213364442264	-7.68151214201756	-7.38599491289593	-15.3936051147893	-8.89010746396099	-9.5387479647926	-16.8117313623388	-17.3836308871235	-11.4341727981124	-11.3613499103959	-12.1646579993908	-16.4138340339563	-10.3285339561603	-11.0943328183633	-17.0395762052611	-1.36777691654517	-19.6983056261885	-14.0346439097188	-10.1714090413819	-16.6008261043951	-3.73690011885145	-9.36337759174291	-8.55498778230402
X29_SLC_SMT_NEG_75I	-4.35840404980515	-12.0923980075455	-15.0306026944594	-0.979700438389469	-16.2359690939207	-15.1471598269629	-16.644945194326	-11.8294408317131	-14.0949487830151	-14.3669232332021	-13.4743526305652	-18.6967195714228	-15.5415399873484	-17.8387385762952	-12.0857405378132	-18.3050984408	-14.0853238225	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-16.1306655332517	-16.4796291635425	-14.4526379209737	-17.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-10.3007169306892	-11.0309997863352	-14.3037652432698	-11.3777462252338	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-15.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-17.4283427654026	-16.9323299403805	-17.8798625204864	-15.7876527673181	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-15.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-13.4055223276425	-17.9193291179147	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-1.17083792625977	-19.6983056261885	-16.1287268387226	-14.2480650963078	-16.6008261043951	-9.3345702611742	-16.8458628146023	-13.7860139115095
X28_SLC_SMT_NEG_90I	-3.30804048760584	-7.14091483790028	-7.90072131302038	-1.55630047883797	-10.6756163628189	-8.19404849542653	-16.644945194326	-5.66503093684386	-10.1790408562468	-10.1769469588678	-9.53623275590497	-18.6967195714228	-15.5415399873484	-14.3395671596869	-7.05885663614937	-18.3050984408	-14.0853238225	-11.3727340236221	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-5.44325441624589	-16.4796291635425	-10.808692174528	-9.48158616455932	-16.9462467830683	-14.3551981624325	-16.5376643059267	-6.24434141122181	-5.88258611480379	-8.72562226524013	-5.82371375335322	-13.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-10.4276888493753	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-18.6531278884111	-9.98796819812319	-8.16237415778054	-17.8798625204864	-10.0946010466144	-12.7346992456566	-14.3025729522047	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-9.50109992068091	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-10.0045829119741	-8.83651585675236	-15.3936051147893	-14.2248651739312	-14.5469724519181	-16.8117313623388	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-1.35656201370794	-11.2844256054944	-16.1287268387226	-14.2480650963078	-16.6008261043951	-4.9762288038799	-16.8458628146023	-7.82130998560207
X27_SLC_SMT_NEG_152I	-6.6430375809339	-11.0923980075455	-15.0306026944594	-3.09504760758667	-16.2359690939207	-10.342607962962	-11.8512295204784	-10.8294408317131	-13.0949487830151	-13.3669232332021	-13.4743526305652	-17.6967195714228	-15.5415399873484	-16.8387385762952	-9.79264949487666	-18.3050984408	-12.617234787596	-14.7643846395128	-14.7370069428283	-15.4434838055976	-17.687217442544	-14.1887678101396	-14.2898215498264	-15.1306655332517	-16.4796291635425	-14.4526379209737	-16.5267945699805	-16.9462467830683	-14.3551981624325	-16.5376643059267	-9.30071693068922	-7.62561340141172	-14.3037652432698	-7.64855202611122	-14.2934707450974	-16.630286961049	-15.7432596614211	-16.3726095975398	-14.4995028783127	-17.4190876216075	-14.4044472727187	-16.1056770447003	-17.310209323138	-15.2857574372245	-17.630630380965	-17.4283427654026	-12.553336357433	-12.6771288430649	-12.9535681773103	-12.7346992456566	-16.7312338920974	-17.6146909200259	-17.6113501844093	-18.3888667984926	-14.6465973257841	-16.572060027429	-15.9395659432177	-15.3048747845091	-16.6247163750002	-14.3369700111005	-19.3763775313011	-16.9140243825882	-16.6174650171399	-18.9449207083615	-14.376938399054	-17.4065312892336	-15.1034672938538	-11.9211092906633	-17.9193291179147	-15.3936051147893	-14.2248651739312	-13.5469724519181	-9.07695810812438	-17.3836308871235	-18.6498438331235	-16.5521366114805	-16.0590894097232	-16.4138340339563	-19.3087058192903	-17.4436745227821	-18.0395762052611	-0.234790051592353	-19.6983056261885	-16.1287268387226	-14.2480650963078	-13.1869445670959	-8.3345702611742	-16.8458628146023	-8.97503291179667
